position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,lexrank,tfisf,btfisf,scores
44,52,302,D0913,A,NYT_ENG_20050302.0256,13,0.04294,0.3542,0,0,2,1,0,0.664458,-1.24924,-1.25803,0.993737
45,52,303,D0913,A,NYT_ENG_20050302.0256,20,0.02771,0.1618,0.002525,0.01562,3,2,0,0.791691,-0.897534,-0.904584,0.991928
46,52,304,D0913,A,NYT_ENG_20050302.0256,36,0.07835,0.2348,0.007628,0.02344,12,5,0,0.690291,1.52317,0.740564,0.988605
47,52,305,D0913,A,NYT_ENG_20050302.0256,19,0.05049,0.2632,0.002525,0.01389,4,2,0,0.511984,-0.496538,-0.669764,0.988002
48,52,306,D0913,A,NYT_ENG_20050302.0256,31,0.05062,0.1786,0,0,5,0,0,0.237404,-0.377023,-0.734267,0.964691
49,52,307,D0913,A,NYT_ENG_20050302.0256,17,0.01776,0.1167,0,0,1,0,0,0.359488,-0.846531,-1.08652,0.982039
50,52,308,D0913,A,NYT_ENG_20050302.0256,50,0.09123,0.1875,0.002525,0.005319,12,2,0,0.163563,2.37161,0.875306,0.962394
51,52,309,D0913,A,NYT_ENG_20050302.0256,37,0.07845,0.2153,0.01541,0.04286,8,2,0,0.621865,0.545264,0.11068,0.983128
0,8,310,D0913,A,AFP_ENG_20050302.0458,43,0.2178,0.5244,0.0641,0.1562,10,5,0,1.97664,1.55015,2.39589,1.05194
1,8,311,D0913,A,AFP_ENG_20050302.0458,35,0.1697,0.5234,0.01797,0.05645,7,2,0,1.48138,0.307573,0.234594,1.01604
2,8,312,D0913,A,AFP_ENG_20050302.0458,37,0.1723,0.4722,0.03348,0.09286,11,2,0,0.619019,0.815705,0.50764,0.989983
3,8,313,D0913,A,AFP_ENG_20050302.0458,21,0.08098,0.381,0.02559,0.125,1,7,0,1.43063,0.272685,0.132784,1.02034
4,8,314,D0913,A,AFP_ENG_20050302.0458,35,0.2051,0.6136,0.04853,0.1484,9,3,0,2.0609,0.68511,0.393012,1.03034
5,8,315,D0913,A,AFP_ENG_20050302.0458,22,0.1696,0.7614,0.04337,0.2024,8,1,0,1.41022,-0.217186,-0.255362,1.01464
6,8,316,D0913,A,AFP_ENG_20050302.0458,32,0.1697,0.5583,0.04608,0.1552,7,6,0,1.27195,0.5563,0.29705,1.00818
7,8,317,D0913,A,AFP_ENG_20050302.0458,19,0.07592,0.3947,0,0,5,2,0,0.639078,-0.215624,-0.447484,0.99445
0,19,318,D0913,A,AFP_ENG_20050302.0577,34,0.2076,0.6212,0.0691,0.2109,8,6,0,2.19873,0.669535,1.36453,1.05756
1,19,319,D0913,A,AFP_ENG_20050302.0577,44,0.152,0.3571,0.005181,0.0122,11,6,0,1.16809,2.02723,1.9872,1.01681
2,19,320,D0913,A,AFP_ENG_20050302.0577,27,0.09646,0.3958,0.007732,0.03261,4,2,0,0.66984,-0.726002,-0.73037,0.991405
3,19,321,D0913,A,AFP_ENG_20050302.0577,35,0.1419,0.4118,0.02586,0.07576,9,1,0,0.62406,0.588805,0.316514,0.986973
4,19,322,D0913,A,AFP_ENG_20050302.0577,37,0.2151,0.625,0.08196,0.2424,8,5,0,2.20784,0.969525,0.841958,1.03841
5,19,323,D0913,A,AFP_ENG_20050302.0577,29,0.1873,0.6607,0.03317,0.1204,8,1,0,1.35532,0.323758,0.0943189,1.009
6,19,324,D0913,A,AFP_ENG_20050302.0577,28,0.1189,0.4352,0.04093,0.1538,6,3,0,1.34327,0.472615,0.0773682,1.01176
7,19,325,D0913,A,AFP_ENG_20050302.0577,22,0.05809,0.2614,0.01023,0.04762,5,1,0,0.751126,-0.191151,-0.621655,0.993923
8,19,326,D0913,A,AFP_ENG_20050302.0577,22,0.07835,0.369,0.01528,0.075,4,4,0,0.832482,0.166787,-0.259556,0.999208
9,19,327,D0913,A,AFP_ENG_20050302.0577,14,0.05567,0.3929,0.01021,0.07692,2,0,0,0.672009,-1.09781,-1.15259,0.994794
10,19,328,D0913,A,AFP_ENG_20050302.0577,31,0.09389,0.319,0.007628,0.02679,6,4,0,1.31022,0.58812,0.533019,1.01037
11,19,329,D0913,A,AFP_ENG_20050302.0577,17,0.04309,0.2656,0.007707,0.05,3,1,0,0.28434,-0.665539,-0.837184,0.983631
12,19,330,D0913,A,AFP_ENG_20050302.0577,22,0.06569,0.325,0,0,3,3,0,0.50983,-0.129967,-0.538527,0.98795
13,19,331,D0913,A,AFP_ENG_20050302.0577,19,0.07592,0.3947,0,0,5,2,0,0.639078,-0.215624,-0.447484,0.994978
14,19,332,D0913,A,AFP_ENG_20050302.0577,29,0.07595,0.2885,0,0,5,3,0,0.793721,-0.00794384,-0.225906,0.991829
15,19,333,D0913,A,AFP_ENG_20050302.0577,24,0.1265,0.5682,0.02549,0.119,7,0,0,0.844743,-0.34297,-0.563465,0.994908
16,19,334,D0913,A,AFP_ENG_20050302.0577,18,0.0126,0.07353,0,0,2,0,0,0.45536,-0.885874,-1.01472,0.984421
17,19,335,D0913,A,AFP_ENG_20050302.0577,55,0.19,0.3606,0.0384,0.07353,14,1,0,1.30485,2.09111,1.50935,0.993813
18,19,336,D0913,A,AFP_ENG_20050302.0577,29,0.1495,0.5086,0.02044,0.07143,6,0,0,0.785745,0.126176,-0.309297,0.99009
0,57,0,D0914,A,NYT_ENG_20041007.0255,33,0.1882,0.625,0.08603,0.2931,4,5,1,1.52323,0.993975,1.74451,1.03673
1,57,1,D0914,A,NYT_ENG_20041007.0255,12,0.06058,0.5,0.007732,0.06818,3,0,0,1.0584,-1.09197,-0.854084,1.01351
2,57,2,D0914,A,NYT_ENG_20041007.0255,43,0.2101,0.5122,0.08062,0.2,10,3,0,1.46457,1.78326,1.27505,1.01101
3,57,3,D0914,A,NYT_ENG_20041007.0255,22,0.0905,0.4286,0.01023,0.05,5,1,0,0.568411,-0.399683,-0.623374,0.982916
4,57,4,D0914,A,NYT_ENG_20041007.0255,9,0.0478,0.5278,0.01281,0.1562,3,0,0,0.123228,-1.40525,-1.35841,0.978265
5,57,5,D0914,A,NYT_ENG_20041007.0255,20,0.1249,0.6579,0.04479,0.25,5,4,0,0.500957,-0.181637,-0.45756,0.990362
6,57,6,D0914,A,NYT_ENG_20041007.0255,21,0.1019,0.5395,0.03726,0.2083,3,3,0,0.649498,-0.206364,-0.320116,0.988493
7,57,7,D0914,A,NYT_ENG_20041007.0255,8,0.02294,0.2812,0.002604,0.03571,2,0,0,0.200101,-1.54349,-1.49465,0.979736
8,57,8,D0914,A,NYT_ENG_20041007.0255,23,0.1114,0.5238,0.06218,0.3,5,2,1,1.52237,0.135219,-0.150945,1.01866
9,57,9,D0914,A,NYT_ENG_20041007.0255,51,0.1802,0.383,0.04775,0.1033,9,13,0,0.616135,2.5668,1.11377,0.97496
10,57,10,D0914,A,NYT_ENG_20041007.0255,23,0.1158,0.5227,0.03097,0.1429,5,2,0,0.421051,-0.3285,-0.783168,0.978105
11,57,11,D0914,A,NYT_ENG_20041007.0255,10,0.04525,0.45,0.01023,0.1111,2,1,0,0.774396,-1.03438,-0.995045,1.0003
12,57,12,D0914,A,NYT_ENG_20041007.0255,21,0.07772,0.4079,0.01511,0.08333,1,6,0,1.19676,-0.156595,-0.32782,1.00342
13,57,13,D0914,A,NYT_ENG_20041007.0255,10,0.03512,0.35,0,0,2,0,0,0.159399,-1.19687,-1.23639,0.978707
15,57,15,D0914,A,NYT_ENG_20041007.0255,17,0.06276,0.3676,0.01271,0.07812,3,0,0,0.364183,-0.952277,-1.05657,0.978311
16,57,16,D0914,A,NYT_ENG_20041007.0255,21,0.05783,0.3026,0.005079,0.02778,5,0,0,0.156678,-0.856793,-1.03724,0.969527
17,57,17,D0914,A,NYT_ENG_20041007.0255,42,0.1204,0.3,0.007555,0.01923,8,0,0,0.651918,1.62561,0.821919,0.982592
18,57,18,D0914,A,NYT_ENG_20041007.0255,30,0.1055,0.375,0.01508,0.05556,7,4,0,0.762065,0.684158,0.0720095,0.992476
19,57,19,D0914,A,NYT_ENG_20041007.0255,18,0.03499,0.2059,0.002475,0.01562,4,0,0,0.0807877,-0.391761,-0.820213,0.972248
20,57,20,D0914,A,NYT_ENG_20041007.0255,11,0.0426,0.425,0.01263,0.1389,2,1,0,0.680258,-0.922952,-0.772245,0.996057
21,57,21,D0914,A,NYT_ENG_20041007.0255,38,0.1102,0.3143,0.01013,0.02941,6,3,0,1.01289,0.883843,0.510195,0.988775
22,57,22,D0914,A,NYT_ENG_20041007.0255,15,0.04267,0.2833,0.007426,0.05357,5,0,0,0.702317,-0.671146,-0.905545,0.995328
23,57,23,D0914,A,NYT_ENG_20041007.0255,14,0.02251,0.1875,0,0,1,0,0,0.0854542,-1.40624,-1.33046,0.971604
24,57,24,D0914,A,NYT_ENG_20041007.0255,22,0.07021,0.3333,0,0,4,1,0,0.472537,0.233375,-0.206796,0.984642
25,57,25,D0914,A,NYT_ENG_20041007.0255,11,0.02774,0.3056,0,0,3,0,0,0.136384,-1.1224,-1.24807,0.976521
26,57,26,D0914,A,NYT_ENG_20041007.0255,13,0.04737,0.3654,0.01248,0.1042,3,3,0,0.83517,-0.459872,-0.69173,1.00248
27,57,27,D0914,A,NYT_ENG_20041007.0255,23,0.05518,0.275,0,0,3,1,0,0.235192,-0.533536,-0.81314,0.970802
29,57,29,D0914,A,NYT_ENG_20041007.0255,42,0.1506,0.3846,0.03267,0.08553,10,7,0,0.613426,1.77396,0.727011,0.983887
30,57,30,D0914,A,NYT_ENG_20041007.0255,40,0.1383,0.3716,0.02026,0.05556,4,5,0,1.86325,0.470035,0.351367,1.01419
31,57,31,D0914,A,NYT_ENG_20041007.0255,10,0.02754,0.275,0,0,3,1,0,0.166611,-1.24555,-1.32018,0.977419
32,57,32,D0914,A,NYT_ENG_20041007.0255,32,0.07534,0.25,0.01511,0.05172,3,9,0,0.590866,0.878745,0.178045,0.984978
33,57,33,D0914,A,NYT_ENG_20041007.0255,18,0.06273,0.3472,0.007657,0.04412,4,3,0,0.671121,-0.804042,-0.847565,0.987706
34,57,34,D0914,A,NYT_ENG_20041007.0255,25,0.08514,0.34,0.01251,0.05208,4,2,0,0.639477,-0.316473,-0.548203,0.989491
35,57,35,D0914,A,NYT_ENG_20041007.0255,28,0.04515,0.1875,0,0,4,5,0,0.226733,0.302878,-0.321412,0.971351
36,57,36,D0914,A,NYT_ENG_20041007.0255,16,0.04245,0.2833,0,0,2,2,0,0.243985,-0.582459,-0.83585,0.977321
37,57,37,D0914,A,NYT_ENG_20041007.0255,39,0.1353,0.3971,0.02284,0.06818,9,4,0,1.02902,1.13743,0.818421,0.999158
38,57,38,D0914,A,NYT_ENG_20041007.0255,25,0.06276,0.2717,0.002475,0.01136,3,3,0,0.792066,0.104339,-0.234416,0.994292
39,57,39,D0914,A,NYT_ENG_20041007.0255,33,0.1003,0.3125,0.01769,0.05645,5,4,0,0.830076,0.409999,-0.0226024,0.985213
40,57,40,D0914,A,NYT_ENG_20041007.0255,28,0.06508,0.2321,0,0,4,4,0,0.271923,0.252486,-0.269804,0.976565
41,57,41,D0914,A,NYT_ENG_20041007.0255,27,0.07279,0.2788,0,0,4,3,0,0.269605,0.163628,-0.260909,0.975951
42,57,42,D0914,A,NYT_ENG_20041007.0255,29,0.1004,0.3448,0.01516,0.05357,3,1,0,1.00516,0.201053,-0.166871,0.991809
43,57,43,D0914,A,NYT_ENG_20041007.0255,18,0.03522,0.2059,0.002475,0.01562,3,1,0,0.308544,-0.548276,-0.81984,0.985324
44,57,44,D0914,A,NYT_ENG_20041007.0255,22,0.05028,0.25,0,0,3,4,0,0.516805,-0.153783,-0.369948,0.986643
45,57,45,D0914,A,NYT_ENG_20041007.0255,29,0.1378,0.4741,0.01248,0.04464,9,1,0,1.09936,0.798821,0.501445,1.00291
46,57,46,D0914,A,NYT_ENG_20041007.0255,30,0.09763,0.375,0.01,0.04,6,4,0,0.756308,0.695016,0.221416,0.986721
47,57,47,D0914,A,NYT_ENG_20041007.0255,51,0.1233,0.2606,0.002604,0.005435,10,3,0,0.404901,1.67887,0.56602,0.967309
48,57,48,D0914,A,NYT_ENG_20041007.0255,15,0.06528,0.4643,0.005053,0.03846,1,3,0,0.990806,-0.714033,-0.714064,1.003
49,57,49,D0914,A,NYT_ENG_20041007.0255,20,0.08034,0.4,0.01013,0.05263,1,5,0,1.06631,-0.416199,-0.306178,1.00114
50,57,50,D0914,A,NYT_ENG_20041007.0255,20,0.06276,0.3676,0,0,2,4,0,0.729385,-0.272774,-0.380305,0.990383
51,57,51,D0914,A,NYT_ENG_20041007.0255,14,0.05766,0.4107,0.009901,0.07692,5,0,0,0.715588,-0.771454,-0.872411,0.991582
53,57,53,D0914,A,NYT_ENG_20041007.0255,55,0.1409,0.2642,0.02037,0.03846,10,2,0,0.755951,2.20749,1.04281,0.968711
54,57,54,D0914,A,NYT_ENG_20041007.0255,21,0.04512,0.25,0.005053,0.02941,2,0,0,0.412088,-0.840737,-0.937589,0.974638
55,57,55,D0914,A,NYT_ENG_20041007.0255,41,0.06548,0.1806,0,0,4,2,0,0.651713,0.596968,0.0606934,0.976553
0,11,57,D0914,A,XIN_ENG_20041007.0328,33,0.1531,0.4766,0.02534,0.08065,4,7,0,1.86151,1.12893,1.90256,1.04885
1,11,58,D0914,A,XIN_ENG_20041007.0328,28,0.1079,0.3981,0.01531,0.05769,6,3,0,1.30403,0.432938,0.308395,1.01558
2,11,59,D0914,A,XIN_ENG_20041007.0328,25,0.05528,0.2292,0.01013,0.04348,1,3,0,1.16382,-0.58022,-0.671468,1.00329
3,11,60,D0914,A,XIN_ENG_20041007.0328,27,0.08537,0.34,0.01544,0.0625,2,6,0,1.11061,-0.13826,-0.176041,1.00366
4,11,61,D0914,A,XIN_ENG_20041007.0328,25,0.1683,0.6979,0.04574,0.1957,4,6,0,2.00433,0.100182,0.45529,1.03271
5,11,62,D0914,A,XIN_ENG_20041007.0328,18,0.08775,0.5147,0.02313,0.1406,3,1,0,1.88318,-0.802591,-0.520257,1.02716
6,11,63,D0914,A,XIN_ENG_20041007.0328,12,0.0474,0.3958,0,0,2,2,0,0.561469,-1.29483,-0.936096,0.988665
7,11,64,D0914,A,XIN_ENG_20041007.0328,26,0.1174,0.4896,0.01733,0.07609,7,3,0,0.859968,0.394389,0.297452,1.00176
8,11,65,D0914,A,XIN_ENG_20041007.0328,17,0.0806,0.5,0.0256,0.1667,4,0,0,0.699066,-0.767661,-0.585159,0.989621
9,11,66,D0914,A,XIN_ENG_20041007.0328,16,0.0575,0.3833,0.002475,0.01786,3,2,0,0.824499,-0.718505,-0.841251,0.998352
10,11,67,D0914,A,XIN_ENG_20041007.0328,20,0.07807,0.4306,0.005181,0.02941,5,2,0,1.00821,-0.185422,-0.446143,0.999825
0,5,68,D0914,A,APW_ENG_20041007.0481,30,0.08547,0.3036,0.01531,0.05556,2,5,0,1.1385,-0.00301152,0.576853,1.02058
1,5,69,D0914,A,APW_ENG_20041007.0481,23,0.03509,0.1667,0,0,3,2,0,0.182011,-0.769422,-0.876382,0.97982
2,5,70,D0914,A,APW_ENG_20041007.0481,21,0.1175,0.5595,0.01733,0.0875,4,4,0,1.39238,0.195936,0.468592,1.02822
3,5,71,D0914,A,APW_ENG_20041007.0481,24,0.1006,0.4348,0.04334,0.1932,8,0,0,1.10501,-0.167584,0.0260313,0.998766
4,5,72,D0914,A,APW_ENG_20041007.0481,40,0.1405,0.3684,0.03047,0.08108,14,2,0,0.909985,0.846122,0.751799,0.989745
0,12,73,D0914,A,AFP_ENG_20041007.0744,29,0.1558,0.5536,0.02821,0.1019,5,5,0,1.6402,0.371856,1.01589,1.03724
1,12,74,D0914,A,AFP_ENG_20041007.0744,22,0.1006,0.5,0.01026,0.05263,4,0,0,0.758814,-0.694628,-0.618705,0.996141
2,12,75,D0914,A,AFP_ENG_20041007.0744,9,0.06534,0.7222,0.02805,0.3438,1,1,1,1.71531,-1.47106,-1.1425,1.02796
3,12,76,D0914,A,AFP_ENG_20041007.0744,42,0.1529,0.3812,0.02779,0.07051,11,0,0,1.36057,1.07174,0.75242,1.00165
4,12,77,D0914,A,AFP_ENG_20041007.0744,22,0.05998,0.3,0.005053,0.02632,7,3,0,0.783682,-0.122375,-0.222084,0.995362
5,12,78,D0914,A,AFP_ENG_20041007.0744,28,0.07524,0.2885,0.01508,0.06,7,1,0,0.971414,0.072047,-0.186791,0.997018
6,12,79,D0914,A,AFP_ENG_20041007.0744,30,0.141,0.5,0.03841,0.1389,6,8,0,1.59494,0.431399,0.59347,1.0181
7,12,80,D0914,A,AFP_ENG_20041007.0744,35,0.1127,0.3629,0.02251,0.075,6,4,0,0.720283,0.574478,0.183284,0.983558
8,12,81,D0914,A,AFP_ENG_20041007.0744,10,0.03777,0.375,0,0,2,0,0,0.121107,-1.41919,-1.42186,0.978912
9,12,82,D0914,A,AFP_ENG_20041007.0744,40,0.1054,0.2763,0.01261,0.03378,9,1,0,1.14297,0.806238,0.138224,0.989622
10,12,83,D0914,A,AFP_ENG_20041007.0744,20,0.1058,0.5526,0.0463,0.25,4,2,0,1.66873,-0.267989,-0.281848,1.02075
11,12,84,D0914,A,AFP_ENG_20041007.0744,8,0.04993,0.625,0.009901,0.1429,1,2,0,1.05928,-1.14473,-1.09077,1.00415
0,6,85,D0914,A,AFP_ENG_20041007.0769,20,0.1005,0.5,0.03808,0.1974,5,2,0,1.55307,-0.299416,0.229709,1.04015
1,6,86,D0914,A,AFP_ENG_20041007.0769,37,0.1331,0.3681,0.02545,0.07143,3,6,0,0.933201,0.517877,0.232724,0.994528
2,6,87,D0914,A,AFP_ENG_20041007.0769,34,0.1985,0.6172,0.04842,0.1532,9,5,0,1.98829,0.739405,0.98151,1.0305
3,6,88,D0914,A,AFP_ENG_20041007.0769,22,0.1153,0.5476,0.03782,0.1875,7,0,0,0.890224,-0.373253,-0.4857,0.994988
4,6,89,D0914,A,AFP_ENG_20041007.0769,16,0.06781,0.4219,0.02284,0.15,5,1,0,1.09535,-0.355294,-0.0775062,1.01269
5,6,90,D0914,A,AFP_ENG_20041007.0769,12,0.05753,0.4792,0.007555,0.06818,2,0,0,0.404682,-0.887924,-0.708332,0.985822
0,21,91,D0914,A,AFP_ENG_20041007.0771,36,0.1657,0.4714,0.04068,0.1176,8,4,0,1.77279,1.21073,1.99837,1.04596
1,21,92,D0914,A,AFP_ENG_20041007.0771,41,0.1956,0.5132,0.05819,0.1554,10,4,0,1.82658,1.24269,0.934733,1.02164
2,21,93,D0914,A,AFP_ENG_20041007.0771,32,0.138,0.4435,0.02274,0.075,10,4,0,1.09131,1.13236,0.983474,1.00861
3,21,94,D0914,A,AFP_ENG_20041007.0771,18,0.1001,0.5556,0.01251,0.07353,4,0,0,1.08931,-0.583525,-0.240577,1.00717
4,21,95,D0914,A,AFP_ENG_20041007.0771,13,0.08037,0.6154,0.02547,0.2083,2,2,0,1.61584,-1.04868,-0.783771,1.01808
5,21,96,D0914,A,AFP_ENG_20041007.0771,34,0.1834,0.553,0.0638,0.1953,8,4,0,1.72896,0.535614,0.245527,1.01627
6,21,97,D0914,A,AFP_ENG_20041007.0771,25,0.07524,0.3125,0.01508,0.06522,6,1,0,1.0299,-0.236844,-0.367675,1.00023
7,21,98,D0914,A,AFP_ENG_20041007.0771,9,0.03019,0.3333,0,0,4,0,0,0.240827,-1.30248,-1.19319,0.985957
8,21,99,D0914,A,AFP_ENG_20041007.0771,38,0.09533,0.2568,0.01013,0.02778,9,1,0,1.13841,0.806238,0.138224,0.992538
9,21,100,D0914,A,AFP_ENG_20041007.0771,16,0.06018,0.375,0.007528,0.05,4,1,0,0.863605,-0.668223,-0.607904,0.999411
10,21,101,D0914,A,AFP_ENG_20041007.0771,38,0.1607,0.4444,0.06907,0.1929,8,4,0,1.14842,0.953829,0.485039,0.99739
11,21,102,D0914,A,AFP_ENG_20041007.0771,25,0.09025,0.375,0.02011,0.08696,8,2,0,1.14508,0.723146,0.194804,1.00763
12,21,103,D0914,A,AFP_ENG_20041007.0771,39,0.1354,0.3553,0.005181,0.01351,10,4,0,1.54706,1.3233,0.916796,1.01498
13,21,104,D0914,A,AFP_ENG_20041007.0771,30,0.09808,0.325,0.01284,0.0431,3,6,0,0.900704,-0.127477,-0.304155,0.991724
14,21,105,D0914,A,AFP_ENG_20041007.0771,22,0.06508,0.2955,0.007657,0.03571,7,0,0,0.661171,0.0790984,-0.411523,0.990942
15,21,106,D0914,A,AFP_ENG_20041007.0771,28,0.108,0.4135,0.02792,0.11,6,3,0,1.23823,0.52171,0.259848,1.00857
16,21,107,D0914,A,AFP_ENG_20041007.0771,34,0.1155,0.371,0.01769,0.05833,5,5,0,1.16223,0.865593,0.259892,1.00037
17,21,108,D0914,A,AFP_ENG_20041007.0771,37,0.08534,0.2429,0.007528,0.02206,10,0,0,0.139508,1.10546,0.130521,0.966143
18,21,109,D0914,A,AFP_ENG_20041007.0771,29,0.07757,0.31,0,0,4,4,0,1.36075,0.572955,0.188167,1.00949
19,21,110,D0914,A,AFP_ENG_20041007.0771,37,0.1002,0.2857,0.01284,0.03676,8,7,0,1.37287,1.57355,0.686988,1.00793
20,21,111,D0914,A,AFP_ENG_20041007.0771,27,0.09252,0.3426,0.00495,0.01923,4,3,0,0.662219,-0.0919523,-0.644648,0.983089
0,4,112,D0914,A,AFP_ENG_20041007.0786,29,0.1585,0.5431,0.0332,0.1161,9,3,0,1.87299,0.558927,1.23499,1.04883
1,4,113,D0914,A,AFP_ENG_20041007.0786,26,0.1182,0.5109,0.02297,0.1023,7,2,0,1.85667,-0.0115314,0.184432,1.02872
2,4,114,D0914,A,AFP_ENG_20041007.0786,26,0.1531,0.61,0.05845,0.2396,5,2,0,1.40414,-0.000769002,0.284369,1.01485
3,4,115,D0914,A,AFP_ENG_20041007.0786,33,0.1205,0.375,0.02552,0.08065,7,6,0,1.1533,1.15981,0.904426,1.00574
0,12,116,D0914,A,AFP_ENG_20041007.0803,36,0.171,0.4857,0.04094,0.1176,7,5,0,1.91574,1.17837,1.96046,1.04936
1,12,117,D0914,A,AFP_ENG_20041007.0803,46,0.198,0.4593,0.05548,0.131,12,3,0,1.77309,1.76356,1.34581,1.01879
2,12,118,D0914,A,AFP_ENG_20041007.0803,16,0.03244,0.2167,0,0,4,1,0,0.820734,-0.694317,-0.919114,0.996061
3,12,119,D0914,A,AFP_ENG_20041007.0803,39,0.1354,0.3553,0.005181,0.01351,10,4,0,1.54706,1.3233,0.916796,1.01588
4,12,120,D0914,A,AFP_ENG_20041007.0803,50,0.1408,0.2917,0.01779,0.03723,7,8,0,0.814877,1.4919,0.644136,0.978991
5,12,121,D0914,A,AFP_ENG_20041007.0803,22,0.06508,0.2955,0.007657,0.03571,7,0,0,0.661171,0.0790984,-0.411523,0.991631
6,12,122,D0914,A,AFP_ENG_20041007.0803,28,0.108,0.4135,0.02792,0.11,6,3,0,1.23823,0.52171,0.259848,1.00917
7,12,123,D0914,A,AFP_ENG_20041007.0803,30,0.1029,0.3796,0.01769,0.06731,5,5,0,1.20663,0.382368,-0.0807023,1.00303
8,12,124,D0914,A,AFP_ENG_20041007.0803,28,0.07757,0.3229,0,0,4,4,0,1.37635,0.392206,0.082322,1.0105
9,12,125,D0914,A,AFP_ENG_20041007.0803,37,0.1002,0.2857,0.01284,0.03676,8,7,0,1.37287,1.57355,0.686988,1.00836
10,12,126,D0914,A,AFP_ENG_20041007.0803,26,0.09007,0.3462,0.00495,0.02,4,3,0,0.671872,-0.0919523,-0.644648,0.984652
11,12,127,D0914,A,AFP_ENG_20041007.0803,28,0.09545,0.3393,0.01026,0.03704,5,3,0,0.982995,0.326334,-0.085661,0.996783
0,18,128,D0914,A,AFP_ENG_20041007.0837,33,0.1559,0.5,0.03599,0.1167,9,5,0,1.97781,0.809442,1.52838,1.05025
1,18,129,D0914,A,AFP_ENG_20041007.0837,34,0.1428,0.4453,0.02274,0.07258,7,4,0,1.83056,0.664854,0.675796,1.02488
2,18,130,D0914,A,AFP_ENG_20041007.0837,39,0.1955,0.5132,0.02509,0.06757,6,7,0,1.38896,1.43593,1.36031,1.01549
3,18,131,D0914,A,AFP_ENG_20041007.0837,32,0.1734,0.5565,0.05373,0.175,6,4,0,1.69344,0.370058,0.0441666,1.01564
4,18,132,D0914,A,AFP_ENG_20041007.0837,29,0.1003,0.3846,0.02011,0.08,9,2,0,1.13042,0.820889,0.252042,1.0046
5,18,133,D0914,A,AFP_ENG_20041007.0837,22,0.1077,0.5119,0.03512,0.175,6,1,0,1.00544,0.169711,-0.149814,1.00302
6,18,134,D0914,A,AFP_ENG_20041007.0837,11,0.02003,0.1818,0.002475,0.025,3,0,0,0.0344535,-1.32457,-1.36646,0.973303
7,18,135,D0914,A,AFP_ENG_20041007.0837,44,0.1682,0.3895,0.03047,0.07143,11,9,0,1.24004,2.44641,1.95738,1.00765
8,18,136,D0914,A,AFP_ENG_20041007.0837,32,0.1227,0.4224,0.01508,0.05357,7,5,0,0.986215,0.113997,-0.0554244,0.99475
9,18,137,D0914,A,AFP_ENG_20041007.0837,31,0.08817,0.3017,0.01542,0.05357,9,3,0,0.877048,1.17557,0.667569,0.999253
10,18,138,D0914,A,AFP_ENG_20041007.0837,19,0.1154,0.6053,0.04561,0.25,5,3,0,0.778273,-0.140951,-0.471863,0.995203
11,18,139,D0914,A,AFP_ENG_20041007.0837,37,0.2008,0.5714,0.09166,0.2647,6,11,1,0.987032,1.6105,0.63613,0.992422
12,18,140,D0914,A,AFP_ENG_20041007.0837,38,0.1607,0.4444,0.06907,0.1929,8,4,0,1.14842,0.953829,0.485039,0.996863
13,18,141,D0914,A,AFP_ENG_20041007.0837,38,0.09533,0.2568,0.01013,0.02778,9,1,0,1.13841,0.806238,0.138224,0.991597
14,18,142,D0914,A,AFP_ENG_20041007.0837,49,0.1707,0.3542,0.01013,0.02128,11,5,0,1.71034,2.01042,1.41888,1.01291
15,18,143,D0914,A,AFP_ENG_20041007.0837,30,0.08247,0.3173,0,0,4,6,0,1.38439,0.699158,0.26207,1.00585
16,18,144,D0914,A,AFP_ENG_20041007.0837,39,0.1102,0.2973,0.01284,0.03472,8,8,0,1.40333,1.86888,0.859929,1.00829
17,18,145,D0914,A,AFP_ENG_20041007.0837,28,0.09545,0.3393,0.01026,0.03704,5,3,0,0.982995,0.326334,-0.085661,0.996706
0,18,146,D0914,A,AFP_ENG_20041007.0861,32,0.1586,0.5081,0.03857,0.125,10,4,0,1.81684,1.24468,2.03813,1.05357
1,18,147,D0914,A,AFP_ENG_20041007.0861,35,0.1429,0.4191,0.01511,0.04545,8,5,0,1.74608,0.960866,0.941165,1.02586
2,18,148,D0914,A,AFP_ENG_20041007.0861,32,0.1629,0.5078,0.01238,0.04032,4,7,0,1.13941,0.785016,0.81091,1.00965
3,18,149,D0914,A,AFP_ENG_20041007.0861,32,0.1734,0.5565,0.05373,0.175,6,4,0,1.69344,0.370058,0.0441666,1.01564
4,18,150,D0914,A,AFP_ENG_20041007.0861,29,0.1003,0.3846,0.02011,0.08,9,2,0,1.13042,0.820889,0.252042,1.0046
5,18,151,D0914,A,AFP_ENG_20041007.0861,27,0.06031,0.25,0.002604,0.01087,5,1,0,0.700833,-0.458838,-0.694467,0.985469
6,18,152,D0914,A,AFP_ENG_20041007.0861,23,0.06779,0.3068,0.01248,0.05952,6,1,0,0.766471,0.00228734,-0.209316,0.99536
8,18,154,D0914,A,AFP_ENG_20041007.0861,28,0.1329,0.4907,0.03792,0.1442,8,1,0,1.29121,0.359196,0.12459,1.00627
9,18,155,D0914,A,AFP_ENG_20041007.0861,37,0.1355,0.375,0.02034,0.05714,8,9,0,1.12107,1.84238,1.24457,1.00322
