group,set,method,scorer,r,cost,len,rouge1_P,rouge1_R,rouge2_P,rouge2_R,idxs
D0830,B,greedy1,hm,0.5,95,3,0.4203,0.3849,0.1722,0.1580,315:117:17
D0830,B,greedy1,R2,0.5,95,3,0.4203,0.3849,0.1722,0.1580,315:17:117
D0830,B,greedy1,am,0.6,103,4,0.4192,0.4176,0.1607,0.1606,315:117:17:89
D0830,B,greedy1,hm,0.6,95,3,0.4203,0.3849,0.1722,0.1580,315:17:117
D0830,B,greedy1,R2,0.6,95,3,0.4203,0.3849,0.1722,0.1580,315:17:117
D0841,A,greedy1,am,0,102,3,0.3995,0.4292,0.1328,0.1449,41:28:92
D0841,A,greedy1,hm,0,102,4,0.4278,0.4237,0.1798,0.1791,41:70:87:1
D0841,A,greedy1,R2,0,103,3,0.4194,0.4153,0.1573,0.1567,64:41:154
D0841,A,greedy1,am,0.1,103,3,0.4194,0.4153,0.1573,0.1567,41:154:64
D0841,A,greedy1,hm,0.1,102,4,0.4278,0.4237,0.1798,0.1791,41:70:87:1
D0841,A,greedy1,R2,0.1,103,3,0.4194,0.4153,0.1573,0.1567,64:41:154
D0841,A,greedy1,am,0.3,98,4,0.4613,0.4948,0.1589,0.1735,41:87:92:173
D0841,A,greedy1,hm,0.3,103,4,0.4570,0.4684,0.1821,0.1883,87:64:41:145
D0841,A,greedy1,R2,0.3,103,6,0.5106,0.5289,0.2151,0.2240,64:87:92:145:1:148
D0841,A,greedy1,am,0.4,98,4,0.4613,0.4948,0.1589,0.1735,41:87:92:173
D0841,A,greedy1,hm,0.4,97,5,0.5256,0.5091,0.2241,0.2162,87:92:145:64:36
D0841,A,greedy1,R2,0.4,88,5,0.5285,0.4604,0.2404,0.2104,87:64:145:92:1
D0841,A,greedy1,am,0.5,103,5,0.5053,0.5222,0.2043,0.2103,87:173:92:36:64
D0841,A,greedy1,hm,0.5,97,5,0.5256,0.5091,0.2241,0.2162,87:145:92:64:36
D0841,A,greedy1,R2,0.5,88,5,0.5285,0.4604,0.2404,0.2104,87:145:64:92:1
D0841,A,greedy1,am,0.6,103,5,0.5053,0.5222,0.2043,0.2103,87:173:92:36:64
D0841,A,greedy1,hm,0.6,88,5,0.5285,0.4604,0.2404,0.2104,87:145:92:64:1
D0841,A,greedy1,R2,0.6,88,5,0.5285,0.4604,0.2404,0.2104,87:145:92:64:1
D0848,A,greedy1,am,0,104,3,0.4847,0.4714,0.1598,0.1551,110:75:43
D0848,A,greedy1,hm,0,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,R2,0,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,am,0.1,104,3,0.4847,0.4714,0.1598,0.1551,110:75:43
D0848,A,greedy1,hm,0.1,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,R2,0.1,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,am,0.3,101,3,0.4775,0.4757,0.1869,0.1886,45:75:112
D0848,A,greedy1,hm,0.3,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,R2,0.3,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,am,0.4,101,3,0.4775,0.4757,0.1869,0.1886,45:75:112
D0848,A,greedy1,hm,0.4,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,R2,0.4,100,3,0.4694,0.4591,0.2010,0.1988,45:0:48
D0848,A,greedy1,am,0.5,101,3,0.4775,0.4757,0.1869,0.1886,45:75:112
D0848,A,greedy1,hm,0.5,104,4,0.4728,0.4758,0.2075,0.2109,45:0:25:52
D0848,A,greedy1,R2,0.5,104,4,0.4728,0.4758,0.2075,0.2109,45:0:25:52
D0848,A,greedy1,am,0.6,101,3,0.4775,0.4757,0.1869,0.1886,45:75:112
D0848,A,greedy1,hm,0.6,104,4,0.4728,0.4758,0.2075,0.2109,45:0:25:52
D0848,A,greedy1,R2,0.6,104,4,0.4728,0.4758,0.2075,0.2109,45:0:25:52
D0834,A,greedy1,am,0,103,3,0.5800,0.6201,0.3157,0.3372,24:21:15
D0834,A,greedy1,hm,0,102,3,0.5867,0.6135,0.3273,0.3400,24:21:54
D0834,A,greedy1,R2,0,103,4,0.5718,0.6153,0.3475,0.3731,24:140:15:264
D0834,A,greedy1,am,0.1,103,3,0.5800,0.6201,0.3157,0.3372,24:21:15
D0834,A,greedy1,hm,0.1,102,3,0.5867,0.6135,0.3273,0.3400,24:21:54
D0834,A,greedy1,R2,0.1,103,4,0.5718,0.6153,0.3475,0.3731,24:140:15:264
D0834,A,greedy1,am,0.3,103,4,0.5718,0.6153,0.3475,0.3731,24:15:140:264
D0834,A,greedy1,hm,0.3,103,4,0.5718,0.6153,0.3475,0.3731,24:15:140:264
D0834,A,greedy1,R2,0.3,94,3,0.6005,0.5897,0.3709,0.3631,24:140:15
D0834,A,greedy1,am,0.4,103,4,0.5718,0.6153,0.3475,0.3731,24:15:140:264
D0834,A,greedy1,hm,0.4,94,3,0.6005,0.5897,0.3709,0.3631,24:15:140
D0834,A,greedy1,R2,0.4,94,3,0.6005,0.5897,0.3709,0.3631,24:15:140
D0834,A,greedy1,am,0.5,94,3,0.6005,0.5897,0.3709,0.3631,24:15:140
D0834,A,greedy1,hm,0.5,94,3,0.6005,0.5897,0.3709,0.3631,24:15:140
D0834,A,greedy1,R2,0.5,94,3,0.6005,0.5897,0.3709,0.3631,24:15:140
D0834,A,greedy1,am,0.6,68,2,0.6978,0.4982,0.4167,0.2944,24:15
D0834,A,greedy1,hm,0.6,68,2,0.6978,0.4982,0.4167,0.2944,24:15
D0834,A,greedy1,R2,0.6,94,3,0.6005,0.5897,0.3709,0.3631,24:15:140
D0848,B,greedy1,am,0,101,3,0.4716,0.4577,0.1432,0.1382,19:94:46
D0848,B,greedy1,hm,0,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,R2,0,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,am,0.1,104,3,0.4646,0.4596,0.1556,0.1524,19:83:134
D0848,B,greedy1,hm,0.1,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,R2,0.1,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,am,0.3,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,hm,0.3,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,R2,0.3,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,am,0.4,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,hm,0.4,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,R2,0.4,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,am,0.5,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,hm,0.5,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,R2,0.5,102,3,0.4668,0.4563,0.1907,0.1858,19:13:0
D0848,B,greedy1,am,0.6,102,3,0.4668,0.4563,0.1907,0.1858,19:0:13
D0848,B,greedy1,hm,0.6,102,3,0.4668,0.4563,0.1907,0.1858,19:13:0
D0848,B,greedy1,R2,0.6,103,4,0.4425,0.4430,0.1944,0.1935,19:13:63:47
D0841,B,greedy1,am,0,97,3,0.4750,0.4426,0.1966,0.1837,23:48:169
D0841,B,greedy1,hm,0,97,3,0.4750,0.4426,0.1966,0.1837,23:48:169
D0841,B,greedy1,R2,0,97,3,0.4750,0.4426,0.1966,0.1837,23:48:169
D0841,B,greedy1,am,0.1,97,3,0.4750,0.4426,0.1966,0.1837,23:48:169
D0841,B,greedy1,hm,0.1,97,3,0.4750,0.4426,0.1966,0.1837,23:48:169
D0841,B,greedy1,R2,0.1,103,5,0.4896,0.4891,0.2263,0.2284,23:203:169:204:126
D0841,B,greedy1,am,0.3,97,3,0.4750,0.4426,0.1966,0.1837,23:48:169
D0841,B,greedy1,hm,0.3,103,5,0.4896,0.4891,0.2263,0.2284,23:203:169:204:126
D0841,B,greedy1,R2,0.3,103,5,0.4896,0.4891,0.2263,0.2284,23:203:169:204:126
D0841,B,greedy1,am,0.4,102,5,0.4745,0.4883,0.2062,0.2157,23:203:136:204:126
D0841,B,greedy1,hm,0.4,103,5,0.4896,0.4891,0.2263,0.2284,23:203:204:169:126
D0841,B,greedy1,R2,0.4,103,5,0.4896,0.4891,0.2263,0.2284,23:203:204:169:126
D0841,B,greedy1,am,0.5,95,4,0.5112,0.4737,0.2358,0.2208,23:203:204:169
D0841,B,greedy1,hm,0.5,95,4,0.5112,0.4737,0.2358,0.2208,23:203:204:169
D0841,B,greedy1,R2,0.5,95,4,0.5112,0.4737,0.2358,0.2208,23:203:204:169
D0841,B,greedy1,am,0.6,95,4,0.5112,0.4737,0.2358,0.2208,23:203:204:169
D0841,B,greedy1,hm,0.6,95,4,0.5112,0.4737,0.2358,0.2208,23:203:204:169
D0841,B,greedy1,R2,0.6,95,4,0.5112,0.4737,0.2358,0.2208,23:203:204:169
D0845,B,greedy1,am,0,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,hm,0,102,3,0.4413,0.4321,0.2191,0.2146,203:183:163
D0845,B,greedy1,R2,0,102,3,0.4413,0.4321,0.2191,0.2146,203:183:163
D0845,B,greedy1,am,0.1,99,3,0.4661,0.4492,0.2026,0.1968,203:163:64
D0845,B,greedy1,hm,0.1,102,3,0.4413,0.4321,0.2191,0.2146,203:183:163
D0845,B,greedy1,R2,0.1,102,3,0.4413,0.4321,0.2191,0.2146,203:183:163
D0845,B,greedy1,am,0.3,99,3,0.4661,0.4492,0.2026,0.1968,203:163:64
D0845,B,greedy1,hm,0.3,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,R2,0.3,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,am,0.4,99,3,0.4661,0.4492,0.2026,0.1968,203:163:64
D0845,B,greedy1,hm,0.4,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,R2,0.4,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,am,0.5,99,3,0.4661,0.4492,0.2026,0.1968,203:163:64
D0845,B,greedy1,hm,0.5,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,R2,0.5,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,am,0.6,99,3,0.4661,0.4492,0.2026,0.1968,203:163:64
D0845,B,greedy1,hm,0.6,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0845,B,greedy1,R2,0.6,102,3,0.4413,0.4321,0.2191,0.2146,203:163:183
D0844,B,greedy1,am,0,103,3,0.4381,0.4630,0.1745,0.1832,222:8:208
D0844,B,greedy1,hm,0,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,R2,0,103,3,0.4600,0.4996,0.1995,0.2197,119:222:150
D0844,B,greedy1,am,0.1,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,hm,0.1,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,R2,0.1,103,3,0.4600,0.4996,0.1995,0.2197,119:222:150
D0844,B,greedy1,am,0.3,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,hm,0.3,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,R2,0.3,103,3,0.4600,0.4996,0.1995,0.2197,119:222:150
D0844,B,greedy1,am,0.4,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,hm,0.4,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,R2,0.4,103,3,0.4600,0.4996,0.1995,0.2197,119:222:150
D0844,B,greedy1,am,0.5,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,hm,0.5,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,R2,0.5,91,3,0.4972,0.4868,0.2107,0.2093,119:173:150
D0844,B,greedy1,am,0.6,103,3,0.4600,0.4996,0.1995,0.2197,222:119:150
D0844,B,greedy1,hm,0.6,91,3,0.4972,0.4868,0.2107,0.2093,173:119:150
D0844,B,greedy1,R2,0.6,91,3,0.4972,0.4868,0.2107,0.2093,173:119:150
D0834,B,greedy1,am,0,103,2,0.4798,0.4797,0.1684,0.1686,165:24
D0834,B,greedy1,hm,0,99,3,0.5000,0.4667,0.2527,0.2359,165:239:65
D0834,B,greedy1,R2,0,99,3,0.5000,0.4667,0.2527,0.2359,239:165:65
D0834,B,greedy1,am,0.1,103,2,0.4798,0.4797,0.1684,0.1686,165:24
D0834,B,greedy1,hm,0.1,99,3,0.5000,0.4667,0.2527,0.2359,239:165:65
D0834,B,greedy1,R2,0.1,103,4,0.5026,0.4877,0.2868,0.2794,239:252:66:244
D0834,B,greedy1,am,0.3,103,3,0.4923,0.4862,0.2320,0.2303,165:239:222
D0834,B,greedy1,hm,0.3,104,4,0.5102,0.5050,0.2809,0.2792,239:252:66:292
D0834,B,greedy1,R2,0.3,103,4,0.5026,0.4877,0.2868,0.2794,239:252:66:244
D0834,B,greedy1,am,0.4,98,3,0.5234,0.5057,0.2289,0.2209,165:66:222
D0834,B,greedy1,hm,0.4,104,4,0.5102,0.5050,0.2809,0.2792,239:252:66:292
D0834,B,greedy1,R2,0.4,103,4,0.5026,0.4877,0.2868,0.2794,239:252:66:244
D0834,B,greedy1,am,0.5,98,3,0.5234,0.5057,0.2289,0.2209,165:66:222
D0834,B,greedy1,hm,0.5,92,3,0.5320,0.4627,0.3059,0.2668,239:252:66
D0834,B,greedy1,R2,0.5,92,3,0.5320,0.4627,0.3059,0.2668,239:252:66
D0834,B,greedy1,am,0.6,92,3,0.5320,0.4627,0.3088,0.2692,239:66:252
D0834,B,greedy1,hm,0.6,92,3,0.5320,0.4627,0.3059,0.2668,239:252:66
D0834,B,greedy1,R2,0.6,92,3,0.5320,0.4627,0.3059,0.2668,239:252:66
D0845,A,greedy1,am,0,100,3,0.5443,0.5329,0.3079,0.3041,203:38:53
D0845,A,greedy1,hm,0,100,3,0.5443,0.5329,0.3079,0.3041,38:203:53
D0845,A,greedy1,R2,0,104,4,0.5663,0.5662,0.3351,0.3368,38:115:114:167
D0845,A,greedy1,am,0.1,100,3,0.5443,0.5329,0.3079,0.3041,203:38:53
D0845,A,greedy1,hm,0.1,100,3,0.5443,0.5329,0.3079,0.3041,38:203:53
D0845,A,greedy1,R2,0.1,104,4,0.5663,0.5662,0.3351,0.3368,38:115:114:167
D0845,A,greedy1,am,0.3,100,3,0.5443,0.5329,0.3079,0.3041,38:203:53
D0845,A,greedy1,hm,0.3,104,4,0.5663,0.5662,0.3351,0.3368,38:115:114:167
D0845,A,greedy1,R2,0.3,104,4,0.5663,0.5662,0.3351,0.3368,38:115:114:167
D0845,A,greedy1,am,0.4,101,5,0.5773,0.5695,0.3307,0.3284,38:115:206:194:23
D0845,A,greedy1,hm,0.4,102,5,0.5689,0.5673,0.3273,0.3289,38:115:206:23:134
D0845,A,greedy1,R2,0.4,104,4,0.5663,0.5662,0.3351,0.3368,38:115:114:167
D0845,A,greedy1,am,0.5,92,4,0.6108,0.5473,0.3448,0.3105,38:115:206:194
D0845,A,greedy1,hm,0.5,91,4,0.6063,0.5370,0.3517,0.3133,38:115:206:23
D0845,A,greedy1,R2,0.5,97,4,0.5989,0.5572,0.3528,0.3304,38:115:167:53
D0845,A,greedy1,am,0.6,82,3,0.6442,0.5124,0.3669,0.2929,38:115:206
D0845,A,greedy1,hm,0.6,80,4,0.6316,0.4898,0.3833,0.2986,38:115:167:23
D0845,A,greedy1,R2,0.6,71,3,0.6604,0.4522,0.4053,0.2782,38:115:167
D0838,B,greedy1,am,0,102,3,0.4510,0.4547,0.1589,0.1602,23:6:32
D0838,B,greedy1,hm,0,104,3,0.4369,0.4475,0.1811,0.1819,226:6:235
D0838,B,greedy1,R2,0,104,3,0.4369,0.4475,0.1811,0.1819,226:235:6
D0838,B,greedy1,am,0.1,102,3,0.4510,0.4547,0.1589,0.1602,23:6:32
D0838,B,greedy1,hm,0.1,104,3,0.4369,0.4475,0.1811,0.1819,226:6:235
D0838,B,greedy1,R2,0.1,104,3,0.4369,0.4475,0.1811,0.1819,226:235:6
D0838,B,greedy1,am,0.3,104,3,0.4369,0.4475,0.1811,0.1819,226:6:235
D0838,B,greedy1,hm,0.3,104,4,0.4444,0.4559,0.1964,0.2010,226:235:32:236
D0838,B,greedy1,R2,0.3,103,4,0.4500,0.4441,0.2048,0.2021,226:235:32:123
D0838,B,greedy1,am,0.4,104,3,0.4369,0.4475,0.1811,0.1819,226:6:235
D0838,B,greedy1,hm,0.4,104,4,0.4444,0.4559,0.1964,0.2010,226:32:235:236
D0838,B,greedy1,R2,0.4,103,4,0.4500,0.4441,0.2048,0.2021,226:32:235:123
D0838,B,greedy1,am,0.5,104,3,0.4369,0.4475,0.1811,0.1819,235:6:226
D0838,B,greedy1,hm,0.5,103,4,0.4500,0.4441,0.2048,0.2021,235:32:226:123
D0838,B,greedy1,R2,0.5,101,4,0.4474,0.4501,0.1968,0.2030,32:280:226:33
D0838,B,greedy1,am,0.6,103,5,0.4646,0.4841,0.1964,0.2099,235:32:50:33:233
D0838,B,greedy1,hm,0.6,103,4,0.4500,0.4441,0.2048,0.2021,32:235:226:123
D0838,B,greedy1,R2,0.6,97,5,0.4570,0.4475,0.2038,0.2046,32:280:50:33:236
D0847,B,greedy1,am,0,104,3,0.4500,0.4682,0.1187,0.1232,59:24:64
D0847,B,greedy1,hm,0,97,3,0.4654,0.4553,0.1290,0.1260,59:152:24
D0847,B,greedy1,R2,0,102,4,0.4530,0.4759,0.1500,0.1577,59:176:24:20
D0847,B,greedy1,am,0.1,104,3,0.4500,0.4682,0.1187,0.1232,59:24:64
D0847,B,greedy1,hm,0.1,102,4,0.4530,0.4759,0.1500,0.1577,59:176:24:20
D0847,B,greedy1,R2,0.1,102,4,0.4530,0.4759,0.1500,0.1577,59:176:24:20
D0847,B,greedy1,am,0.3,102,4,0.5025,0.5183,0.1352,0.1400,59:98:152:191
D0847,B,greedy1,hm,0.3,102,5,0.4632,0.4905,0.1634,0.1725,59:176:20:191:132
D0847,B,greedy1,R2,0.3,101,6,0.4444,0.4571,0.1709,0.1751,20:176:191:9:132:119
D0847,B,greedy1,am,0.4,102,4,0.5025,0.5183,0.1352,0.1400,59:98:152:191
D0847,B,greedy1,hm,0.4,92,5,0.4778,0.4470,0.1826,0.1698,20:176:191:9:132
D0847,B,greedy1,R2,0.4,102,6,0.4362,0.4452,0.1778,0.1815,20:176:191:9:36:21
D0847,B,greedy1,am,0.5,98,5,0.5000,0.5042,0.1432,0.1446,59:176:191:98:190
D0847,B,greedy1,hm,0.5,92,5,0.4778,0.4470,0.1826,0.1698,20:176:191:9:132
D0847,B,greedy1,R2,0.5,102,6,0.4362,0.4452,0.1778,0.1815,20:176:191:9:36:21
D0847,B,greedy1,am,0.6,100,5,0.4975,0.5187,0.1540,0.1616,59:176:191:20:34
D0847,B,greedy1,hm,0.6,66,4,0.5430,0.3622,0.2183,0.1451,20:176:191:9
D0847,B,greedy1,R2,0.6,43,3,0.5872,0.2644,0.2560,0.1144,20:176:191
D0844,A,greedy1,am,0,102,3,0.4559,0.4807,0.1634,0.1737,127:40:163
D0844,A,greedy1,hm,0,103,4,0.4485,0.4734,0.1931,0.2056,127:40:227:162
D0844,A,greedy1,R2,0,103,4,0.4485,0.4734,0.1931,0.2056,40:127:227:162
D0844,A,greedy1,am,0.1,102,3,0.4559,0.4807,0.1634,0.1737,127:40:163
D0844,A,greedy1,hm,0.1,103,4,0.4485,0.4734,0.1931,0.2056,40:127:227:162
D0844,A,greedy1,R2,0.1,103,4,0.4485,0.4734,0.1931,0.2056,40:127:227:162
D0844,A,greedy1,am,0.3,102,3,0.4559,0.4807,0.1634,0.1737,127:40:163
D0844,A,greedy1,hm,0.3,103,4,0.4485,0.4734,0.1931,0.2056,40:127:227:162
D0844,A,greedy1,R2,0.3,103,4,0.4485,0.4734,0.1931,0.2056,40:227:127:162
D0844,A,greedy1,am,0.4,103,4,0.4485,0.4734,0.1931,0.2056,127:40:227:162
D0844,A,greedy1,hm,0.4,103,4,0.4485,0.4734,0.1931,0.2056,40:127:227:162
D0844,A,greedy1,R2,0.4,96,5,0.4639,0.4311,0.2275,0.2126,40:227:234:204:44
D0844,A,greedy1,am,0.5,103,4,0.4485,0.4734,0.1931,0.2056,127:40:227:162
D0844,A,greedy1,hm,0.5,103,4,0.4485,0.4734,0.1931,0.2056,40:227:127:162
D0844,A,greedy1,R2,0.5,96,5,0.4639,0.4311,0.2275,0.2126,40:227:234:44:204
D0844,A,greedy1,am,0.6,103,4,0.4485,0.4734,0.1931,0.2056,127:40:227:162
D0844,A,greedy1,hm,0.6,75,4,0.5069,0.3774,0.2465,0.1840,40:234:227:162
D0844,A,greedy1,R2,0.6,63,3,0.5125,0.3182,0.2669,0.1660,40:227:234
D0826,B,greedy1,am,0,101,3,0.4490,0.4542,0.2113,0.2144,233:0:58
D0826,B,greedy1,hm,0,101,3,0.4490,0.4542,0.2113,0.2144,233:0:58
D0826,B,greedy1,R2,0,102,4,0.4293,0.4388,0.2245,0.2290,233:0:166:64
D0826,B,greedy1,am,0.1,101,3,0.4490,0.4542,0.2113,0.2144,233:0:58
D0826,B,greedy1,hm,0.1,102,4,0.4293,0.4388,0.2245,0.2290,233:0:166:64
D0826,B,greedy1,R2,0.1,102,4,0.4293,0.4388,0.2245,0.2290,233:0:166:64
D0826,B,greedy1,am,0.3,101,3,0.4490,0.4542,0.2113,0.2144,233:0:58
D0826,B,greedy1,hm,0.3,102,4,0.4293,0.4388,0.2245,0.2290,233:0:166:64
D0826,B,greedy1,R2,0.3,102,4,0.4293,0.4388,0.2245,0.2290,233:0:166:64
D0826,B,greedy1,am,0.4,101,3,0.4490,0.4542,0.2113,0.2144,233:0:58
D0826,B,greedy1,hm,0.4,102,4,0.4293,0.4388,0.2245,0.2290,233:0:166:64
D0826,B,greedy1,R2,0.4,102,4,0.4293,0.4388,0.2245,0.2290,233:0:166:64
D0826,B,greedy1,am,0.5,93,3,0.4943,0.4525,0.2155,0.1998,233:262:274
D0826,B,greedy1,hm,0.5,94,3,0.4533,0.4263,0.2361,0.2212,233:0:166
D0826,B,greedy1,R2,0.5,94,3,0.4533,0.4263,0.2361,0.2212,233:0:166
D0826,B,greedy1,am,0.6,93,3,0.4943,0.4525,0.2155,0.1998,233:262:274
D0826,B,greedy1,hm,0.6,94,3,0.4533,0.4263,0.2361,0.2212,233:0:166
D0826,B,greedy1,R2,0.6,94,3,0.4533,0.4263,0.2361,0.2212,233:0:166
D0840,A,greedy1,am,0,104,3,0.3687,0.3749,0.1148,0.1164,83:113:53
D0840,A,greedy1,hm,0,104,4,0.3622,0.3632,0.1237,0.1216,83:113:162:268
D0840,A,greedy1,R2,0,96,3,0.3778,0.3476,0.1348,0.1216,83:113:162
D0840,A,greedy1,am,0.1,104,3,0.3687,0.3749,0.1148,0.1164,83:113:53
D0840,A,greedy1,hm,0.1,104,4,0.3622,0.3632,0.1237,0.1216,83:113:162:268
D0840,A,greedy1,R2,0.1,96,3,0.3778,0.3476,0.1348,0.1216,113:83:162
D0840,A,greedy1,am,0.3,104,3,0.3687,0.3749,0.1148,0.1164,113:83:53
D0840,A,greedy1,hm,0.3,102,4,0.3608,0.3624,0.1536,0.1565,113:140:162:74
D0840,A,greedy1,R2,0.3,102,4,0.3608,0.3624,0.1536,0.1565,113:140:162:74
D0840,A,greedy1,am,0.4,104,3,0.3687,0.3749,0.1148,0.1164,113:83:53
D0840,A,greedy1,hm,0.4,97,5,0.3883,0.3787,0.1532,0.1519,113:140:162:55:200
D0840,A,greedy1,R2,0.4,83,4,0.4062,0.3371,0.1709,0.1442,113:140:162:55
D0840,A,greedy1,am,0.5,101,5,0.4116,0.4229,0.1352,0.1438,113:140:53:55:26
D0840,A,greedy1,hm,0.5,83,4,0.4062,0.3371,0.1709,0.1442,113:140:162:55
D0840,A,greedy1,R2,0.5,83,4,0.4062,0.3371,0.1709,0.1442,113:162:140:55
D0840,A,greedy1,am,0.6,91,4,0.4270,0.3954,0.1449,0.1389,113:53:140:55
D0840,A,greedy1,hm,0.6,83,4,0.4062,0.3371,0.1709,0.1442,113:162:140:55
D0840,A,greedy1,R2,0.6,83,4,0.4062,0.3371,0.1709,0.1442,113:162:140:55
D0838,A,greedy1,am,0,104,3,0.4763,0.4452,0.1676,0.1576,4:208:205
D0838,A,greedy1,hm,0,103,3,0.4225,0.4188,0.1742,0.1748,4:299:279
D0838,A,greedy1,R2,0,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,am,0.1,104,3,0.4763,0.4452,0.1676,0.1576,4:208:205
D0838,A,greedy1,hm,0.1,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,R2,0.1,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,am,0.3,103,4,0.4900,0.4833,0.2121,0.2104,4:158:97:230
D0838,A,greedy1,hm,0.3,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,R2,0.3,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,am,0.4,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,hm,0.4,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,R2,0.4,104,5,0.5000,0.4803,0.2629,0.2518,158:113:204:107:13
D0838,A,greedy1,am,0.5,101,4,0.5213,0.4818,0.2608,0.2413,4:158:204:72
D0838,A,greedy1,hm,0.5,101,4,0.5213,0.4818,0.2608,0.2413,158:4:204:72
D0838,A,greedy1,R2,0.5,104,5,0.5000,0.4803,0.2629,0.2518,158:113:204:107:13
D0838,A,greedy1,am,0.6,81,3,0.5481,0.4214,0.2662,0.2040,158:4:107
D0838,A,greedy1,hm,0.6,84,4,0.5449,0.4160,0.2955,0.2244,158:113:204:107
D0838,A,greedy1,R2,0.6,42,2,0.6375,0.2506,0.3910,0.1510,158:113
D0826,A,greedy1,am,0,103,3,0.4716,0.4750,0.1276,0.1300,537:514:73
D0826,A,greedy1,hm,0,102,3,0.4520,0.4660,0.1786,0.1846,538:49:355
D0826,A,greedy1,R2,0,102,4,0.4625,0.4814,0.2045,0.2154,538:49:491:539
D0826,A,greedy1,am,0.1,103,3,0.4716,0.4750,0.1276,0.1300,537:514:73
D0826,A,greedy1,hm,0.1,102,4,0.4625,0.4814,0.2045,0.2154,538:49:491:539
D0826,A,greedy1,R2,0.1,102,4,0.4625,0.4814,0.2045,0.2154,538:49:491:539
D0826,A,greedy1,am,0.3,104,4,0.4571,0.4693,0.1403,0.1451,537:514:365:204
D0826,A,greedy1,hm,0.3,102,4,0.4625,0.4814,0.2045,0.2154,538:49:491:539
D0826,A,greedy1,R2,0.3,102,4,0.4625,0.4814,0.2045,0.2154,538:49:491:539
D0826,A,greedy1,am,0.4,104,4,0.4823,0.4954,0.1531,0.1585,537:514:535:539
D0826,A,greedy1,hm,0.4,102,4,0.4625,0.4814,0.2045,0.2154,538:49:491:539
D0826,A,greedy1,R2,0.4,102,4,0.4625,0.4814,0.2045,0.2154,538:49:491:539
