position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,nf,lexrank,tfisf,btfisf,scores
5,8,68,D0908,B,AFP_ENG_20050307.0200,38,0.08596,0.25,0,0,9,1,0,(),1.18379,0.954371,1.0006,0.931224
6,8,69,D0908,B,AFP_ENG_20050307.0200,15,0.05647,0.3833,0.002451,0.01786,5,1,0,(),0.863772,-0.632781,-0.456892,0.98051
7,8,70,D0908,B,AFP_ENG_20050307.0200,25,0.0565,0.2396,0.004975,0.02174,7,0,0,(),0.309519,0.172656,-0.0812746,0.874614
0,14,71,D0908,B,AFP_ENG_20050310.0022,25,0.06878,0.3043,0.007475,0.03409,8,4,0,(),1.51558,0.76554,3.09644,1.19195
1,14,72,D0908,B,AFP_ENG_20050310.0022,28,0.0565,0.213,0,0,7,5,0,(),0.821062,-0.0355671,0.602781,1.01425
2,14,73,D0908,B,AFP_ENG_20050310.0022,25,0.06628,0.3068,0,0,3,9,0,(),0.807007,0.0429235,0.515471,1.0156
3,14,74,D0908,B,AFP_ENG_20050310.0022,8,0.009829,0.125,0,0,4,0,0,(),0.224182,-1.04916,-0.858641,0.967527
4,14,75,D0908,B,AFP_ENG_20050310.0022,35,0.06392,0.2097,0.01488,0.05,6,7,0,(),0.974697,0.687919,1.29983,0.957652
5,14,76,D0908,B,AFP_ENG_20050310.0022,35,0.09091,0.2891,0.0025,0.008065,6,4,0,(),1.79489,1.0782,1.40895,1.01864
6,14,77,D0908,B,AFP_ENG_20050310.0022,11,0.03439,0.3182,0,0,3,0,0,(),0.471517,-1.30396,-0.985831,0.965655
7,14,78,D0908,B,AFP_ENG_20050310.0022,13,0.02216,0.1731,0,0,6,0,0,(),0.301003,-1.11544,-0.653307,0.954061
8,14,79,D0908,B,AFP_ENG_20050310.0022,20,0.04184,0.2125,0.007426,0.03947,4,6,0,(),1.18368,0.00229329,1.05703,1.04312
9,14,80,D0908,B,AFP_ENG_20050310.0022,35,0.1819,0.5441,0.08936,0.2727,8,3,1,(),0.86191,0.384971,0.580958,0.911549
10,14,81,D0908,B,AFP_ENG_20050310.0022,25,0.08106,0.33,0.004951,0.02083,7,1,0,(),0.99109,0.268123,0.0706697,0.947252
11,14,82,D0908,B,AFP_ENG_20050310.0022,27,0.145,0.5673,0.06203,0.25,6,4,0,(),1.70908,0.603268,1.19773,1.04
13,14,84,D0908,B,AFP_ENG_20050310.0022,28,0.1179,0.4444,0.01733,0.06731,6,3,0,(),1.21331,0.211079,0.687147,0.976781
0,14,0,D0909,B,AFP_ENG_20050726.0252,34,0.09486,0.2794,0.02753,0.08333,5,8,0,(),1.47732,1.0723,3.63534,1.1767
1,14,1,D0909,B,AFP_ENG_20050726.0252,44,0.1703,0.4146,0.02737,0.06875,7,11,0,(),1.14082,1.34469,1.84006,1.00361
2,14,2,D0909,B,AFP_ENG_20050726.0252,36,0.1607,0.5,0.0333,0.1048,5,6,0,(),1.41814,1.22284,2.65043,1.10145
3,14,3,D0909,B,AFP_ENG_20050726.0252,20,0.09539,0.475,0.005198,0.02632,5,0,0,(),0.51502,-0.942074,-0.507973,0.965904
4,14,4,D0909,B,AFP_ENG_20050726.0252,17,0.04712,0.2969,0.01013,0.06667,3,3,0,(),0.677197,-0.388789,-0.227793,0.996593
5,14,5,D0909,B,AFP_ENG_20050726.0252,50,0.09028,0.1875,0.002451,0.005319,9,0,0,(),0.312606,1.55025,1.14048,0.830884
6,14,6,D0909,B,AFP_ENG_20050726.0252,38,0.1702,0.4722,0.0438,0.1214,9,5,0,(),1.48577,0.632489,1.55703,1.01367
7,14,7,D0909,B,AFP_ENG_20050726.0252,35,0.1156,0.3485,0.02266,0.07031,7,6,0,(),1.25605,1.06809,1.50823,0.991936
8,14,8,D0909,B,AFP_ENG_20050726.0252,27,0.09244,0.3558,0.002525,0.01,5,6,0,(),0.450272,0.26548,0.508486,0.940033
9,14,9,D0909,B,AFP_ENG_20050726.0252,28,0.1102,0.4074,0.009784,0.03846,6,4,0,(),0.930758,0.495733,0.970573,0.98528
10,14,10,D0909,B,AFP_ENG_20050726.0252,36,0.13,0.3714,0.023,0.06618,5,4,0,(),1.21637,1.23844,1.2956,0.968592
11,14,11,D0909,B,AFP_ENG_20050726.0252,46,0.1761,0.3977,0.03102,0.06977,7,9,0,(),1.49911,2.22675,2.09506,0.956777
12,14,12,D0909,B,AFP_ENG_20050726.0252,31,0.1031,0.3417,0.00802,0.02586,7,4,0,(),0.596591,0.711494,0.789935,0.928497
13,14,13,D0909,B,AFP_ENG_20050726.0252,35,0.1261,0.375,0.02207,0.06818,8,5,0,(),0.927707,1.68309,1.59324,0.950203
0,23,14,D0909,B,NYT_ENG_20050727.0056,21,0.1008,0.5,0.02681,0.1316,2,4,0,(),1.27829,-0.0699842,1.62862,1.15666
1,23,15,D0909,B,NYT_ENG_20050727.0056,22,0.1005,0.5,0.04318,0.2237,4,3,0,(),1.15787,-0.47624,0.18298,1.08511
2,23,16,D0909,B,NYT_ENG_20050727.0056,19,0.05253,0.2917,0.002525,0.01471,3,1,0,(),0.566791,-0.51153,-0.697437,0.98863
3,23,17,D0909,B,NYT_ENG_20050727.0056,55,0.2014,0.405,0.03468,0.07143,8,5,0,(),1.19229,2.05394,1.3569,0.875839
4,23,18,D0909,B,NYT_ENG_20050727.0056,33,0.1298,0.4194,0.01746,0.05833,7,2,0,(),0.772768,-0.0900473,-0.120042,0.91323
5,23,19,D0909,B,NYT_ENG_20050727.0056,24,0.114,0.4792,0.04927,0.2174,6,1,1,(),0.784822,-0.258984,-0.0280273,0.977046
6,23,20,D0909,B,NYT_ENG_20050727.0056,30,0.09263,0.3304,0.002747,0.009259,6,0,0,(),0.160052,-0.460026,-0.707865,0.86011
7,23,21,D0909,B,NYT_ENG_20050727.0056,8,0.04008,0.5,0.002451,0.03571,3,0,0,(),0.343426,-1.34976,-1.06998,0.978913
8,23,22,D0909,B,NYT_ENG_20050727.0056,14,0.05767,0.4107,0.01013,0.07692,3,1,0,(),0.792658,-0.775322,-0.71323,1.00599
9,23,23,D0909,B,NYT_ENG_20050727.0056,41,0.1397,0.3889,0.03244,0.09286,6,11,0,(),1.84876,1.56309,2.54541,1.05141
10,23,24,D0909,B,NYT_ENG_20050727.0056,21,0.0778,0.3875,0.004976,0.02632,3,6,0,(),0.476317,0.046466,0.196469,0.967496
11,23,25,D0909,B,NYT_ENG_20050727.0056,28,0.1107,0.4231,0.004976,0.02,6,3,0,(),0.476857,0.0134743,0.0941953,0.913178
12,23,26,D0909,B,NYT_ENG_20050727.0056,28,0.109,0.4074,0.01739,0.06731,4,8,0,(),0.642668,0.325589,0.435581,0.936001
13,23,27,D0909,B,NYT_ENG_20050727.0056,32,0.1269,0.4113,0.002404,0.008333,6,2,0,(),0.357669,0.267138,0.529055,0.910116
14,23,28,D0909,B,NYT_ENG_20050727.0056,27,0.09049,0.3333,0.0151,0.05769,5,2,0,(),0.840125,-0.182891,0.0471297,0.941412
15,23,29,D0909,B,NYT_ENG_20050727.0056,18,0.05765,0.3382,0,0,3,2,0,(),0.268854,-0.847432,-0.541894,0.94372
16,23,30,D0909,B,NYT_ENG_20050727.0056,34,0.1051,0.35,0.01498,0.05172,5,7,0,(),1.01792,0.655381,1.0146,0.960224
17,23,31,D0909,B,NYT_ENG_20050727.0056,27,0.1052,0.4038,0.02783,0.11,3,6,0,(),1.50751,0.231884,0.866268,1.02332
18,23,32,D0909,B,NYT_ENG_20050727.0056,12,0.03724,0.3125,0.002404,0.02273,2,1,0,(),0.397162,-0.931908,-0.746641,0.973198
20,23,34,D0909,B,NYT_ENG_20050727.0056,18,0.06275,0.3472,0.01013,0.05882,4,1,0,(),0.968536,-0.511115,-0.302819,0.997821
21,23,35,D0909,B,NYT_ENG_20050727.0056,21,0.07272,0.3816,0.01785,0.09722,3,2,0,(),1.06721,-0.63121,-0.301167,0.991469
22,23,36,D0909,B,NYT_ENG_20050727.0056,26,0.05484,0.25,0.01013,0.04762,5,1,0,(),0.603308,0.219404,-0.269409,0.900967
0,8,37,D0909,B,APW_ENG_20050727.0262,31,0.1245,0.431,0.01711,0.0625,4,9,0,(),1.39978,0.918908,3.36587,1.17535
1,8,38,D0909,B,APW_ENG_20050727.0262,30,0.1375,0.4741,0.03001,0.1071,4,6,0,(),1.73279,0.460973,1.0013,1.11101
2,8,39,D0909,B,APW_ENG_20050727.0262,36,0.1224,0.3712,0.01223,0.03906,7,4,0,(),0.705129,0.937304,1.38602,0.971722
3,8,40,D0909,B,APW_ENG_20050727.0262,23,0.09278,0.4405,0.01258,0.0625,4,1,0,(),1.10683,-0.0249687,0.34295,1.01496
4,8,41,D0909,B,APW_ENG_20050727.0262,25,0.1054,0.4375,0.02518,0.1087,4,2,0,(),1.30287,0.264484,0.774698,1.01245
5,8,42,D0909,B,APW_ENG_20050727.0262,40,0.1244,0.3289,0.02722,0.07432,6,17,0,(),1.01965,1.82229,1.71955,0.948715
6,8,43,D0909,B,APW_ENG_20050727.0262,45,0.1464,0.3352,0.01726,0.0407,5,12,0,(),1.01924,1.82921,1.96664,0.924257
7,8,44,D0909,B,APW_ENG_20050727.0262,33,0.103,0.3106,0.02063,0.0625,7,3,0,(),0.83413,0.736205,0.724179,0.921527
0,31,45,D0909,B,NYT_ENG_20050728.0046,40,0.1502,0.3947,0.03788,0.1014,7,6,0,(),0.959482,0.366076,2.39467,1.04877
1,31,46,D0909,B,NYT_ENG_20050728.0046,39,0.1551,0.4306,0.04085,0.1143,10,3,0,(),1.00612,1.14567,1.34981,1.00221
2,31,47,D0909,B,NYT_ENG_20050728.0046,43,0.1203,0.3158,0.007723,0.02027,9,6,0,(),0.604823,1.21774,1.59138,0.942091
3,31,48,D0909,B,NYT_ENG_20050728.0046,20,0.07443,0.375,0.01991,0.1053,4,2,0,(),1.01817,-0.389633,-0.157425,1.0019
4,31,49,D0909,B,NYT_ENG_20050728.0046,14,0.07049,0.5,0.01518,0.1154,3,2,0,(),1.04851,-0.830251,-0.712646,1.01957
5,31,50,D0909,B,NYT_ENG_20050728.0046,28,0.08018,0.32,0.01258,0.05208,5,5,0,(),1.13754,0.556949,0.681023,1.00006
6,31,51,D0909,B,NYT_ENG_20050728.0046,28,0.09004,0.36,0.01265,0.05208,8,1,0,(),0.72645,0.308769,-0.0494232,0.940745
7,31,52,D0909,B,NYT_ENG_20050728.0046,29,0.06734,0.2411,0.01287,0.0463,6,1,0,(),0.76598,0.27327,-0.237865,0.915254
8,31,53,D0909,B,NYT_ENG_20050728.0046,45,0.1759,0.3977,0.05446,0.1221,7,2,0,(),1.18121,0.683787,2.03585,0.969136
9,31,54,D0909,B,NYT_ENG_20050728.0046,28,0.1074,0.43,0.02716,0.1146,5,3,0,(),0.72683,-0.301103,0.0143176,0.951584
10,31,55,D0909,B,NYT_ENG_20050728.0046,24,0.09292,0.4205,0.01287,0.05952,4,3,0,(),0.855641,-0.211032,-0.173771,0.971345
11,31,56,D0909,B,NYT_ENG_20050728.0046,35,0.1098,0.3333,0.00738,0.02344,9,1,0,(),0.911369,1.08884,1.253,0.955453
12,31,57,D0909,B,NYT_ENG_20050728.0046,30,0.1097,0.3793,0.02009,0.07143,6,3,0,(),1.13491,0.255559,0.267323,0.962161
14,31,59,D0909,B,NYT_ENG_20050728.0046,37,0.1228,0.35,0.009831,0.02941,7,3,0,(),0.594501,0.704499,0.693945,0.904216
15,31,60,D0909,B,NYT_ENG_20050728.0046,32,0.09323,0.319,0.004976,0.01786,7,4,0,(),0.652422,0.947087,0.770841,0.918006
16,31,61,D0909,B,NYT_ENG_20050728.0046,24,0.04022,0.1667,0.01013,0.04348,2,1,0,(),0.610717,-0.654169,-0.667121,0.918869
17,31,62,D0909,B,NYT_ENG_20050728.0046,32,0.09569,0.3167,0.007945,0.02586,7,2,0,(),0.774768,0.501396,0.75338,0.945381
18,31,63,D0909,B,NYT_ENG_20050728.0046,19,0.07528,0.4167,0.01773,0.1029,3,6,0,(),1.29145,-0.20207,0.209346,1.02782
19,31,64,D0909,B,NYT_ENG_20050728.0046,11,0.05032,0.4545,0.005273,0.05,3,1,0,(),0.742105,-0.892544,-0.7826,1.00857
20,31,65,D0909,B,NYT_ENG_20050728.0046,41,0.1201,0.3243,0.01258,0.03472,8,7,0,(),0.536354,1.33185,0.38203,0.843781
21,31,66,D0909,B,NYT_ENG_20050728.0046,39,0.1429,0.4071,0.02511,0.07353,9,7,0,(),1.40631,1.3883,1.60353,0.982736
22,31,67,D0909,B,NYT_ENG_20050728.0046,42,0.1632,0.4062,0.03573,0.08974,8,5,0,(),1.30471,1.85743,1.98495,0.964169
23,31,68,D0909,B,NYT_ENG_20050728.0046,27,0.08799,0.3365,0.01287,0.05,7,3,0,(),0.785183,0.734962,0.339289,0.946367
24,31,69,D0909,B,NYT_ENG_20050728.0046,21,0.08025,0.381,0.004929,0.025,7,0,0,(),0.233569,-0.260764,-0.609976,0.898809
25,31,70,D0909,B,NYT_ENG_20050728.0046,39,0.1395,0.3684,0.03463,0.09459,6,1,0,(),0.81414,0.775831,0.401614,0.891409
26,31,71,D0909,B,NYT_ENG_20050728.0046,23,0.06732,0.3214,0,0,5,1,0,(),0.123443,-0.47884,-0.66389,0.893938
27,31,72,D0909,B,NYT_ENG_20050728.0046,39,0.137,0.3929,0.03056,0.08824,6,7,0,(),1.47248,1.34499,1.05577,0.944684
28,31,73,D0909,B,NYT_ENG_20050728.0046,27,0.07246,0.29,0.01506,0.0625,6,4,0,(),0.899388,0.298869,0.5583,0.972388
30,31,75,D0909,B,NYT_ENG_20050728.0046,17,0.08684,0.5147,0.01984,0.125,1,4,0,(),1.30592,-0.516907,-0.00500509,1.04188
0,5,76,D0909,B,XIN_ENG_20050728.0277,23,0.1342,0.5761,0.04696,0.2045,2,11,0,(),1.96305,0.592281,2.79207,1.26295
1,5,77,D0909,B,XIN_ENG_20050728.0277,30,0.1555,0.5345,0.0308,0.1071,5,4,0,(),1.87581,0.0501745,1.40154,1.14723
2,5,78,D0909,B,XIN_ENG_20050728.0277,24,0.09569,0.4524,0.02543,0.125,3,5,0,(),1.04056,-0.234345,0.0913716,1.04525
3,5,79,D0909,B,XIN_ENG_20050728.0277,36,0.1277,0.375,0.01013,0.0303,4,5,0,(),0.96878,0.87885,1.8123,0.975524
4,5,80,D0909,B,XIN_ENG_20050728.0277,20,0.09295,0.4625,0.02285,0.1184,5,1,0,(),1.03422,-0.415236,0.138538,1.0139
0,6,81,D0909,B,AFP_ENG_20050728.0294,35,0.1669,0.5,0.04825,0.1406,5,9,0,(),1.59367,1.22442,3.90259,1.1875
1,6,82,D0909,B,AFP_ENG_20050728.0294,36,0.1279,0.3643,0.007259,0.02206,4,6,0,(),1.18992,0.950931,1.67584,1.04253
2,6,83,D0909,B,AFP_ENG_20050728.0294,32,0.14,0.4667,0.01996,0.06897,6,6,0,(),1.61096,0.71461,1.15712,1.07858
3,6,84,D0909,B,AFP_ENG_20050728.0294,37,0.1226,0.3603,0.007501,0.02273,6,2,0,(),0.263212,0.457941,0.318289,0.868318
4,6,85,D0909,B,AFP_ENG_20050728.0294,35,0.1429,0.4071,0.03151,0.08824,6,2,0,(),1.24167,0.341507,1.44288,0.999238
5,6,86,D0909,B,AFP_ENG_20050728.0294,33,0.1735,0.5227,0.02827,0.08594,5,5,0,(),1.59713,0.68878,1.7036,1.04542
0,2,87,D0909,B,AFP_ENG_20050728.0329,15,0.0903,0.6,0.02602,0.1786,2,5,0,(),2.01099,-0.573591,0.743892,1.23546
1,2,88,D0909,B,AFP_ENG_20050728.0329,16,0.07489,0.4688,0.004976,0.03333,3,1,0,(),0.821552,-0.773687,-0.199979,1.06037
0,4,89,D0909,B,AFP_ENG_20050728.0376,31,0.1487,0.4758,0.04347,0.1417,4,10,0,(),1.86009,0.805092,3.16593,1.21578
1,4,90,D0909,B,AFP_ENG_20050728.0376,30,0.1202,0.4138,0.02526,0.08929,8,1,0,(),1.25216,0.392118,1.31729,1.07369
2,4,91,D0909,B,AFP_ENG_20050728.0376,11,0.03012,0.3,0,0,2,1,0,(),0.157459,-1.11166,-1.08946,0.997863
3,4,92,D0909,B,AFP_ENG_20050728.0376,9,0.02796,0.3438,0.007945,0.1071,1,0,1,(),0.285576,-1.44161,-1.13183,0.97289
0,2,93,D0909,B,AFP_ENG_20050728.0487,33,0.1531,0.4545,0.06951,0.2031,6,7,1,(),1.46833,0.928685,3.38305,1.17503
1,2,94,D0909,B,AFP_ENG_20050728.0487,43,0.1693,0.4085,0.02416,0.05625,6,5,0,(),1.27283,1.63189,2.56593,1.03377
0,6,95,D0909,B,AFP_ENG_20050728.0592,37,0.1914,0.5135,0.06575,0.1736,7,11,1,(),1.87376,1.7125,4.76003,1.243
1,6,96,D0909,B,AFP_ENG_20050728.0592,34,0.1457,0.4531,0.02587,0.08065,3,11,0,(),1.89044,1.00109,2.62819,1.16762
2,6,97,D0909,B,AFP_ENG_20050728.0592,17,0.07537,0.5,0.02023,0.1429,3,2,0,(),1.05429,-0.864081,-0.584188,1.05033
3,6,98,D0909,B,AFP_ENG_20050728.0592,27,0.1633,0.625,0.0412,0.16,5,3,0,(),1.92941,0.1236,1.6461,1.12088
4,6,99,D0909,B,AFP_ENG_20050728.0592,15,0.05965,0.4,0.01241,0.08929,3,3,0,(),0.81966,-0.848645,-0.753475,0.996081
5,6,100,D0909,B,AFP_ENG_20050728.0592,35,0.1278,0.3643,0.004929,0.01471,5,5,0,(),0.753981,1.02378,2.04205,0.965516
0,12,0,D0910,B,AFP_ENG_20041031.0144,32,0.169,0.4922,0.04847,0.1452,9,6,0,(),1.29734,1.32171,4.0735,1.16689
1,12,1,D0910,B,AFP_ENG_20041031.0144,36,0.1044,0.2955,0,0,6,5,0,(),0.541937,0.765533,1.055,0.950388
2,12,2,D0910,B,AFP_ENG_20041031.0144,32,0.12,0.3516,0.01353,0.04032,4,9,0,(),1.27509,0.622822,1.66425,1.05985
3,12,3,D0910,B,AFP_ENG_20041031.0144,24,0.06383,0.2609,0.01066,0.04545,4,11,0,(),0.719382,0.871366,1.00467,0.976386
4,12,4,D0910,B,AFP_ENG_20041031.0144,36,0.1743,0.4643,0.04434,0.1176,9,4,0,(),1.18553,0.661309,0.958404,0.953867
5,12,5,D0910,B,AFP_ENG_20041031.0144,29,0.1545,0.5,0.02164,0.07143,7,4,0,(),0.843058,0.102051,0.474435,0.949796
6,12,6,D0910,B,AFP_ENG_20041031.0144,41,0.1468,0.3438,0.0385,0.08974,9,4,0,(),0.880287,1.39527,1.33647,0.903401
7,12,7,D0910,B,AFP_ENG_20041031.0144,31,0.1245,0.379,0.03394,0.1083,4,5,0,(),0.722068,0.769517,0.935193,0.931048
8,12,8,D0910,B,AFP_ENG_20041031.0144,15,0.06144,0.3833,0.01098,0.07143,3,2,0,(),0.798223,-0.921918,-0.543489,0.981262
9,12,9,D0910,B,AFP_ENG_20041031.0144,25,0.1116,0.42,0.03262,0.125,8,2,0,(),0.636025,-0.0259659,0.0286328,0.930168
10,12,10,D0910,B,AFP_ENG_20041031.0144,21,0.08751,0.3929,0.01075,0.05,3,5,0,(),0.788648,-0.0357272,0.390797,0.971197
11,12,11,D0910,B,AFP_ENG_20041031.0144,34,0.1727,0.4848,0.05849,0.1641,9,2,0,(),0.80582,0.927163,0.835092,0.90995
0,7,12,D0910,B,XIN_ENG_20041101.0074,24,0.1227,0.4792,0.02716,0.1087,8,4,0,(),1.31516,0.284783,2.25186,1.14692
1,7,13,D0910,B,XIN_ENG_20041101.0074,31,0.1548,0.5,0.04305,0.1429,5,9,0,(),2.03675,0.905827,2.87134,1.19269
2,7,14,D0910,B,XIN_ENG_20041101.0074,35,0.1035,0.2955,0.01353,0.03906,9,8,0,(),1.11776,1.47306,1.31335,0.998012
3,7,15,D0910,B,XIN_ENG_20041101.0074,41,0.1751,0.4231,0.01353,0.03289,10,3,0,(),0.719135,1.39419,1.47531,0.899625
4,7,16,D0910,B,XIN_ENG_20041101.0074,23,0.09638,0.4091,0.02419,0.1071,4,5,0,(),0.871876,-0.35206,0.361143,0.978819
5,7,17,D0910,B,XIN_ENG_20041101.0074,21,0.08524,0.381,0.01098,0.05,5,1,0,(),0.742697,-0.267604,0.385495,0.971909
6,7,18,D0910,B,XIN_ENG_20041101.0074,19,0.1122,0.5526,0.06308,0.3194,3,5,1,(),1.32082,-0.349635,0.276292,1.02697
0,5,19,D0910,B,XIN_ENG_20041104.0210,14,0.077,0.5179,0.03759,0.2692,0,7,0,(),1.24059,-0.537969,0.806472,1.14286
1,5,20,D0910,B,XIN_ENG_20041104.0210,26,0.1095,0.3942,0.01608,0.06,4,12,0,(),1.85651,0.96194,2.25203,1.17535
2,5,21,D0910,B,XIN_ENG_20041104.0210,25,0.1119,0.42,0.01385,0.05208,8,0,0,(),0.438387,-0.119042,0.0449197,0.961541
3,5,22,D0910,B,XIN_ENG_20041104.0210,30,0.1413,0.4417,0.01654,0.05172,8,3,0,(),1.09411,0.468237,0.847547,0.967459
4,5,23,D0910,B,XIN_ENG_20041104.0210,24,0.08565,0.3333,0.02451,0.09783,5,1,0,(),1.3258,-0.167613,0.634454,1.01005
0,16,24,D0910,B,XIN_ENG_20041105.0153,24,0.09016,0.3542,0.0133,0.05435,5,8,0,(),1.62219,0.870225,3.28035,1.2173
1,16,25,D0910,B,XIN_ENG_20041105.0153,25,0.07633,0.29,0.005102,0.02083,9,0,0,(),0.169203,0.186739,-0.0326701,0.941054
2,16,26,D0910,B,XIN_ENG_20041105.0153,17,0.03422,0.2167,0,0,5,3,0,(),0.097644,-0.93133,-0.87818,0.958599
3,16,27,D0910,B,XIN_ENG_20041105.0153,28,0.09256,0.3125,0.0133,0.0463,4,5,0,(),1.15192,0.667498,1.25671,1.00577
4,16,28,D0910,B,XIN_ENG_20041105.0153,17,0.04003,0.25,0.002551,0.01786,3,2,0,(),0.154282,-0.799588,-1.05903,0.908208
5,16,29,D0910,B,XIN_ENG_20041105.0153,11,0.016,0.1667,0,0,3,0,0,(),0.0137952,-1.06527,-1.21461,0.907768
6,16,30,D0910,B,XIN_ENG_20041105.0153,13,0.04476,0.3269,0.002551,0.02083,1,7,0,(),0.77795,-0.628773,-0.0880252,1.01381
7,16,31,D0910,B,XIN_ENG_20041105.0153,20,0.0793,0.3947,0.01608,0.08333,4,4,0,(),1.01864,0.00323402,0.385927,0.989729
8,16,32,D0910,B,XIN_ENG_20041105.0153,13,0.06415,0.5,0.01075,0.09091,1,3,0,(),1.11177,-0.856876,-0.324234,1.01656
9,16,33,D0910,B,XIN_ENG_20041105.0153,14,0.04255,0.3077,0,0,4,2,0,(),0.497605,-0.751584,-0.815533,0.952596
10,16,34,D0910,B,XIN_ENG_20041105.0153,36,0.1056,0.2778,0.002551,0.007143,9,7,0,(),0.569149,0.550069,1.01895,0.888239
11,16,35,D0910,B,XIN_ENG_20041105.0153,10,0.02718,0.2778,0,0,2,0,0,(),0.0777809,-1.4736,-1.45373,0.906478
12,16,36,D0910,B,XIN_ENG_20041105.0153,21,0.09436,0.4286,0.02574,0.125,7,1,0,(),0.703795,-0.133148,-0.0036959,0.95212
13,16,37,D0910,B,XIN_ENG_20041105.0153,28,0.1189,0.4167,0.03236,0.1154,7,4,0,(),0.897058,0.423703,1.41022,0.978498
14,16,38,D0910,B,XIN_ENG_20041105.0153,20,0.06405,0.3158,0,0,3,4,0,(),0.44558,-0.0236335,0.136588,0.937477
15,16,39,D0910,B,XIN_ENG_20041105.0153,26,0.1308,0.4712,0.03262,0.12,8,3,0,(),1.16662,0.296446,0.814705,0.987757
0,10,40,D0910,B,XIN_ENG_20041107.0013,34,0.1845,0.5074,0.06006,0.1667,9,7,0,(),2.09697,1.1035,3.69017,1.22177
1,10,41,D0910,B,XIN_ENG_20041107.0013,34,0.1273,0.3636,0.02128,0.0625,6,11,0,(),0.847963,0.78165,1.0881,0.988803
2,10,42,D0910,B,XIN_ENG_20041107.0013,21,0.08303,0.4079,0.005651,0.02778,5,4,0,(),0.999711,0.374721,1.57411,1.09399
3,10,43,D0910,B,XIN_ENG_20041107.0013,29,0.1333,0.4464,0.04589,0.1574,3,11,0,(),1.59401,1.2599,2.67991,1.08826
4,10,44,D0910,B,XIN_ENG_20041107.0013,14,0.08277,0.5536,0.02193,0.1538,1,3,0,(),1.02626,-1.0579,-0.5352,1.01651
5,10,45,D0910,B,XIN_ENG_20041107.0013,43,0.1688,0.3938,0.06355,0.1474,6,5,0,(),1.00361,0.998038,0.890861,0.891768
6,10,46,D0910,B,XIN_ENG_20041107.0013,32,0.1247,0.3672,0,0,6,8,0,(),0.453056,0.752205,0.573248,0.894738
7,10,47,D0910,B,XIN_ENG_20041107.0013,39,0.1809,0.4359,0.03504,0.08553,10,2,0,(),1.1468,1.15247,1.36004,0.933276
8,10,48,D0910,B,XIN_ENG_20041107.0013,34,0.1294,0.3603,0.00788,0.02273,7,4,0,(),1.3732,0.536468,1.01199,0.971414
9,10,49,D0910,B,XIN_ENG_20041107.0013,24,0.08565,0.3333,0.02451,0.09783,5,1,0,(),1.36518,-0.167613,0.634454,1.0109
0,11,50,D0910,B,XIN_ENG_20041109.0252,29,0.1682,0.5625,0.04356,0.1481,7,5,0,(),1.73479,1.07047,3.63213,1.20941
1,11,51,D0910,B,XIN_ENG_20041109.0252,39,0.1494,0.3784,0.03714,0.09722,8,13,0,(),1.26485,1.88762,3.30723,1.07637
2,11,52,D0910,B,XIN_ENG_20041109.0252,27,0.1117,0.4038,0.02406,0.09,4,10,0,(),1.7996,1.18821,2.51684,1.16997
3,11,53,D0910,B,XIN_ENG_20041109.0252,21,0.1097,0.4881,0.04676,0.2125,3,7,0,(),1.35882,0.489629,0.858231,1.04684
4,11,54,D0910,B,XIN_ENG_20041109.0252,49,0.2776,0.5417,0.09158,0.1809,9,8,1,(),2.04057,1.8333,3.27779,1.03685
5,11,55,D0910,B,XIN_ENG_20041109.0252,29,0.1291,0.4138,0.04941,0.1607,9,4,0,(),1.12034,0.531506,1.77415,1.01578
6,11,56,D0910,B,XIN_ENG_20041109.0252,15,0.08561,0.5333,0.01905,0.125,1,3,0,(),0.972548,-0.92574,-0.457806,1.00407
7,11,57,D0910,B,XIN_ENG_20041109.0252,43,0.1688,0.3938,0.06355,0.1474,6,5,0,(),1.00361,0.998038,0.890861,0.888883
8,11,58,D0910,B,XIN_ENG_20041109.0252,34,0.1294,0.3603,0.00788,0.02273,7,4,0,(),1.3732,0.536468,1.01199,0.973095
9,11,59,D0910,B,XIN_ENG_20041109.0252,40,0.1981,0.4625,0.06352,0.1474,13,4,0,(),1.49326,1.20658,2.12246,0.98815
10,11,60,D0910,B,XIN_ENG_20041109.0252,24,0.08565,0.3333,0.02451,0.09783,5,1,0,(),1.36518,-0.167613,0.634454,1.01068
0,10,61,D0910,B,XIN_ENG_20041116.0161,34,0.1795,0.4926,0.05783,0.1591,9,8,0,(),1.95172,1.01048,3.52674,1.20183
1,10,62,D0910,B,XIN_ENG_20041116.0161,46,0.1693,0.3663,0.04957,0.1071,10,12,0,(),1.51226,1.78084,2.75987,1.03686
2,10,63,D0910,B,XIN_ENG_20041116.0161,46,0.2188,0.4556,0.08328,0.1761,11,9,0,(),1.64686,1.88333,3.49924,1.0763
3,10,64,D0910,B,XIN_ENG_20041116.0161,26,0.08015,0.3125,0.002874,0.01087,3,6,0,(),0.513085,-0.129609,0.264493,0.935237
4,10,65,D0910,B,XIN_ENG_20041116.0161,34,0.1518,0.4318,0.04246,0.125,6,7,0,(),0.836767,0.82534,1.16041,0.937954
5,10,66,D0910,B,XIN_ENG_20041116.0161,41,0.1546,0.3537,0.04069,0.09375,5,14,0,(),1.32822,2.02336,2.70656,0.982085
