position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,nf,lexrank,tfisf,btfisf,scores
4,14,164,D0906,B,AFP_ENG_20050221.0700,28,0.06317,0.2083,0.01023,0.03448,7,4,0,(),2.29148,0.0665584,0.244519,1.09914
5,14,165,D0906,B,AFP_ENG_20050221.0700,28,0.06574,0.2321,0.007627,0.02778,7,2,0,(),0.95942,0.326968,-0.247705,0.95988
6,14,166,D0906,B,AFP_ENG_20050221.0700,37,0.086,0.2361,0.002551,0.007143,7,3,0,(),1.14516,0.867693,0.751848,0.958366
7,14,167,D0906,B,AFP_ENG_20050221.0700,42,0.1163,0.2738,0.02038,0.04878,6,10,0,(),2.32505,1.36981,1.41311,1.04631
8,14,168,D0906,B,AFP_ENG_20050221.0700,12,0.02026,0.1818,0,0,4,0,0,(),0.157903,-0.959343,-1.15258,0.95835
9,14,169,D0906,B,AFP_ENG_20050221.0700,8,0.02778,0.3438,0,0,2,0,0,(),0.102503,-1.15641,-1.12564,0.960946
10,14,170,D0906,B,AFP_ENG_20050221.0700,27,0.07579,0.2885,0.005155,0.02,7,2,0,(),0.910005,0.00844828,0.757647,1.00217
11,14,171,D0906,B,AFP_ENG_20050221.0700,17,0.04301,0.2656,0.005155,0.03333,4,0,0,(),0.306067,-0.81938,-0.961251,0.929922
12,14,172,D0906,B,AFP_ENG_20050221.0700,22,0.07087,0.3182,0.002551,0.0119,7,1,0,(),0.540215,0.233569,0.266082,0.968366
13,14,173,D0906,B,AFP_ENG_20050221.0700,37,0.1088,0.2905,0.01271,0.03472,8,2,0,(),2.58094,0.631326,0.713111,1.06854
0,60,174,D0906,B,NYT_ENG_20050222.0007,32,0.1596,0.525,0.02825,0.09483,9,2,0,(),1.56468,0.840229,3.22765,1.19775
1,60,175,D0906,B,NYT_ENG_20050222.0007,29,0.1012,0.3571,0.01018,0.03704,5,4,0,(),1.7038,-0.192751,0.0674751,1.09377
2,60,176,D0906,B,NYT_ENG_20050222.0007,42,0.1088,0.2622,0.01018,0.025,8,9,0,(),1.28406,2.24346,1.83144,1.01974
3,60,177,D0906,B,NYT_ENG_20050222.0007,44,0.09107,0.2195,0.005155,0.0125,12,4,0,(),1.45439,1.31971,0.953859,0.959663
4,60,178,D0906,B,NYT_ENG_20050222.0007,30,0.08102,0.2857,0.002551,0.009259,9,4,0,(),0.650812,1.20166,0.629301,0.955463
5,60,179,D0906,B,NYT_ENG_20050222.0007,19,0.03041,0.1667,0.00768,0.04412,4,6,0,(),1.21266,-0.213952,-0.0102686,1.05508
6,60,180,D0906,B,NYT_ENG_20050222.0007,21,0.07842,0.3875,0.002551,0.01316,2,3,0,(),0.268762,-0.499012,-0.57434,0.932619
7,60,181,D0906,B,NYT_ENG_20050222.0007,8,0.02023,0.25,0,0,2,0,0,(),0.186829,-1.34044,-1.37575,0.988651
8,60,182,D0906,B,NYT_ENG_20050222.0007,36,0.0935,0.2891,0.005129,0.01613,5,10,0,(),1.74872,1.2709,0.967,1.02391
9,60,183,D0906,B,NYT_ENG_20050222.0007,20,0.04046,0.2,0.005129,0.02632,4,4,0,(),1.68492,-0.184316,-0.0461922,1.06813
12,60,186,D0906,B,NYT_ENG_20050222.0007,8,0.02788,0.3438,0,0,4,0,0,(),0.413093,-1.20028,-1.29367,0.990203
13,60,187,D0906,B,NYT_ENG_20050222.0007,8,0.01771,0.2188,0.005129,0.07143,4,2,0,(),1.52152,-0.793709,-0.710212,1.10164
14,60,188,D0906,B,NYT_ENG_20050222.0007,15,0.04049,0.3077,0,0,6,0,0,(),1.02912,-0.428387,-0.391026,1.02901
15,60,189,D0906,B,NYT_ENG_20050222.0007,19,0.05059,0.2778,0,0,9,0,0,(),0.888353,0.314576,0.108231,1.02043
16,60,190,D0906,B,NYT_ENG_20050222.0007,30,0.04296,0.1635,0.005155,0.02,3,6,0,(),1.20248,0.512165,0.0235648,0.980473
17,60,191,D0906,B,NYT_ENG_20050222.0007,18,0.03283,0.1912,0,0,2,1,0,(),0.66401,-0.796226,-1.05706,0.958935
18,60,192,D0906,B,NYT_ENG_20050222.0007,32,0.05061,0.1724,0,0,7,5,0,(),1.0688,1.30077,0.743126,0.973103
19,60,193,D0906,B,NYT_ENG_20050222.0007,28,0.07584,0.2885,0.005076,0.02,6,6,0,(),0.85025,0.479177,-0.3102,0.948146
20,60,194,D0906,B,NYT_ENG_20050222.0007,33,0.07327,0.2339,0.005102,0.01667,5,6,0,(),1.49789,0.25802,0.222768,0.99867
21,60,195,D0906,B,NYT_ENG_20050222.0007,22,0.02781,0.131,0,0,4,5,0,(),1.32479,0.197399,-0.338593,1.00251
22,60,196,D0906,B,NYT_ENG_20050222.0007,31,0.06569,0.2241,0.002604,0.008929,7,2,0,(),1.19269,0.710072,0.849955,1.00095
23,60,197,D0906,B,NYT_ENG_20050222.0007,15,0.04054,0.2667,0.002604,0.01786,3,2,0,(),0.730595,-0.816541,-0.932347,0.983253
25,60,199,D0906,B,NYT_ENG_20050222.0007,38,0.1111,0.2821,0,0,10,1,0,(),2.01512,0.228648,-0.177277,0.997957
26,60,200,D0906,B,NYT_ENG_20050222.0007,30,0.05056,0.1613,0.005129,0.01667,6,7,0,(),1.92886,0.370305,-0.0285759,1.0354
27,60,201,D0906,B,NYT_ENG_20050222.0007,15,0.03288,0.2321,0,0,5,0,0,(),1.08216,-1.05682,-1.20967,1.01915
28,60,202,D0906,B,NYT_ENG_20050222.0007,18,0.03788,0.2206,0.005051,0.03125,8,1,0,(),0.90122,-0.542982,-0.211434,1.02432
29,60,203,D0906,B,NYT_ENG_20050222.0007,36,0.1017,0.2941,0.02596,0.07576,7,6,0,(),1.55262,1.07649,1.14806,1.01015
30,60,204,D0906,B,NYT_ENG_20050222.0007,13,0.02281,0.1875,0,0,3,1,0,(),0.910214,-1.02133,-1.01879,1.02164
31,60,205,D0906,B,NYT_ENG_20050222.0007,17,0.05064,0.3125,0.002604,0.01667,2,0,0,(),1.15522,-1.02163,-0.648073,1.01869
32,60,206,D0906,B,NYT_ENG_20050222.0007,28,0.07589,0.3,0.005129,0.02083,2,11,0,(),1.86996,0.463587,0.0260491,1.03944
33,60,207,D0906,B,NYT_ENG_20050222.0007,14,0.03031,0.25,0.01023,0.09091,1,5,0,(),0.915413,-0.419758,-0.49699,1.03126
34,60,208,D0906,B,NYT_ENG_20050222.0007,13,0.01265,0.1136,0,0,3,1,0,(),1.16683,-1.07105,-1.0479,1.0243
35,60,209,D0906,B,NYT_ENG_20050222.0007,16,0.005025,0.03333,0,0,3,3,0,(),0.568072,-0.445794,-0.851854,0.973381
36,60,210,D0906,B,NYT_ENG_20050222.0007,21,0.04046,0.2222,0,0,7,1,0,(),1.24535,-0.315122,-0.47563,1.01527
37,60,211,D0906,B,NYT_ENG_20050222.0007,21,0.06082,0.3,0,0,8,2,0,(),0.945663,0.420782,0.127111,1.00484
38,60,212,D0906,B,NYT_ENG_20050222.0007,30,0.07092,0.25,0,0,3,9,0,(),1.1848,0.646443,0.0609769,0.968751
40,60,214,D0906,B,NYT_ENG_20050222.0007,30,0.07082,0.2593,0,0,8,5,0,(),0.829858,1.23493,0.408811,0.944365
41,60,215,D0906,B,NYT_ENG_20050222.0007,16,0.05319,0.35,0.01023,0.07143,5,0,0,(),0.901472,-0.868489,-0.620855,1.00065
42,60,216,D0906,B,NYT_ENG_20050222.0007,41,0.07845,0.2153,0.005076,0.01429,10,4,0,(),1.01789,1.51217,0.700014,0.911122
43,60,217,D0906,B,NYT_ENG_20050222.0007,28,0.09102,0.3333,0.005076,0.01923,5,4,0,(),1.25876,0.36503,0.712657,1.01655
44,60,218,D0906,B,NYT_ENG_20050222.0007,15,0.06582,0.4643,0.005129,0.03846,4,1,0,(),1.63429,-0.906028,-0.224913,1.10234
45,60,219,D0906,B,NYT_ENG_20050222.0007,27,0.05822,0.23,0.002551,0.01042,4,3,0,(),0.62305,0.162111,-0.058087,0.940104
46,60,220,D0906,B,NYT_ENG_20050222.0007,18,0.03296,0.1912,0,0,2,0,0,(),0.552621,-0.59428,-0.701631,0.949762
47,60,221,D0906,B,NYT_ENG_20050222.0007,30,0.09125,0.3333,0.01276,0.04808,5,2,0,(),1.78595,0.228337,0.360339,1.03244
48,60,222,D0906,B,NYT_ENG_20050222.0007,21,0.07842,0.369,0.01015,0.05,6,2,0,(),0.658841,0.0954946,-0.187283,0.968046
49,60,223,D0906,B,NYT_ENG_20050222.0007,22,0.04051,0.2,0.002551,0.01316,4,2,0,(),0.969625,-0.257479,-0.306137,0.987974
50,60,224,D0906,B,NYT_ENG_20050222.0007,23,0.05811,0.2614,0,0,3,5,0,(),0.771098,0.0947489,-0.0795727,0.970315
51,60,225,D0906,B,NYT_ENG_20050222.0007,33,0.1037,0.3203,0.01023,0.03226,5,9,0,(),1.27776,1.48974,1.5385,1.00196
52,60,226,D0906,B,NYT_ENG_20050222.0007,25,0.0785,0.3229,0.005155,0.02174,0,11,0,(),1.1586,0.491766,0.0935525,0.990775
53,60,227,D0906,B,NYT_ENG_20050222.0007,20,0.04806,0.2375,0.005129,0.02632,5,7,0,(),1.43333,0.551074,0.0772808,1.03794
54,60,228,D0906,B,NYT_ENG_20050222.0007,19,0.05319,0.2917,0,0,2,6,0,(),0.761769,-0.0976271,-0.297739,0.969181
55,60,229,D0906,B,NYT_ENG_20050222.0007,22,0.04799,0.2375,0,0,5,2,0,(),1.73029,0.498784,0.17199,1.05672
56,60,230,D0906,B,NYT_ENG_20050222.0007,20,0.05571,0.2895,0.005102,0.02778,8,0,0,(),0.612736,0.0908852,0.201805,0.966692
57,60,231,D0906,B,NYT_ENG_20050222.0007,39,0.09605,0.2714,0.005076,0.01471,9,7,0,(),0.527904,1.51776,0.297986,0.865548
58,60,232,D0906,B,NYT_ENG_20050222.0007,28,0.05561,0.2115,0.002604,0.01,3,0,0,(),0.794449,-0.793016,-1.05518,0.919687
59,60,233,D0906,B,NYT_ENG_20050222.0007,23,0.04559,0.2143,0.002604,0.0125,1,14,0,(),0.589424,0.858137,-0.0882843,0.941172
0,42,234,D0906,B,NYT_ENG_20050223.0002,39,0.124,0.3311,0.02301,0.0625,11,5,0,(),1.52474,1.89578,5.08202,1.22205
1,42,235,D0906,B,NYT_ENG_20050223.0002,23,0.09631,0.4318,0.005155,0.02381,8,0,0,(),0.860481,-0.141969,-0.0312277,1.04853
2,42,236,D0906,B,NYT_ENG_20050223.0002,12,0.06064,0.5455,0.02294,0.225,1,4,0,(),0.931186,-0.953071,-0.357792,1.10229
3,42,237,D0906,B,NYT_ENG_20050223.0002,18,0.04809,0.2639,0.002525,0.01471,5,0,0,(),0.474536,-0.720064,-0.86244,0.971888
4,42,238,D0906,B,NYT_ENG_20050223.0002,37,0.08345,0.25,0.002604,0.007812,5,6,0,(),0.79929,0.838759,0.262836,0.922911
6,42,240,D0906,B,NYT_ENG_20050223.0002,29,0.07087,0.2593,0.0102,0.03846,8,3,0,(),0.984732,1.23991,0.728106,0.985655
7,42,241,D0906,B,NYT_ENG_20050223.0002,15,0.06837,0.45,0.005102,0.03571,5,1,0,(),0.942473,-0.727225,-0.710103,1.03003
8,42,242,D0906,B,NYT_ENG_20050223.0002,52,0.0962,0.2065,0.00768,0.01667,6,13,0,(),2.02785,2.45485,1.82926,0.960981
9,42,243,D0906,B,NYT_ENG_20050223.0002,51,0.1087,0.2194,0.01278,0.02604,9,11,0,(),1.18333,2.77277,1.78648,0.911691
10,42,244,D0906,B,NYT_ENG_20050223.0002,25,0.0835,0.3438,0.007602,0.03261,5,4,0,(),1.74155,0.151323,-0.162534,1.05295
11,42,245,D0906,B,NYT_ENG_20050223.0002,17,0.04806,0.2794,0.01018,0.0625,3,5,0,(),2.52279,-0.403075,-0.311905,1.15201
12,42,246,D0906,B,NYT_ENG_20050223.0002,16,0.05816,0.3594,0.007602,0.05,5,0,0,(),2.06327,-0.789258,-0.883428,1.09555
13,42,247,D0906,B,NYT_ENG_20050223.0002,33,0.1164,0.371,0.01791,0.05833,5,9,0,(),1.7985,1.43995,1.31928,1.04967
14,42,248,D0906,B,NYT_ENG_20050223.0002,19,0.04049,0.2353,0,0,5,2,0,(),0.189262,-0.36347,-0.155449,0.961546
15,42,249,D0906,B,NYT_ENG_20050223.0002,32,0.07832,0.2583,0.007627,0.02586,6,0,0,(),0.868651,-0.337133,-0.19311,0.930801
16,42,250,D0906,B,NYT_ENG_20050223.0002,37,0.09608,0.2794,0.01278,0.03788,6,10,0,(),2.39852,1.37901,1.78971,1.10285
17,42,251,D0906,B,NYT_ENG_20050223.0002,32,0.1391,0.4435,0.03309,0.1083,7,8,0,(),2.20785,0.708396,0.64545,1.07274
18,42,252,D0906,B,NYT_ENG_20050223.0002,16,0.04293,0.3036,0.002551,0.01923,3,0,0,(),1.3199,-0.807929,-0.932863,1.0405
19,42,253,D0906,B,NYT_ENG_20050223.0002,11,0.04561,0.4091,0.002551,0.025,4,0,0,(),0.778817,-1.01324,-0.855736,1.02955
21,42,255,D0906,B,NYT_ENG_20050223.0002,42,0.08873,0.2303,0,0,9,5,0,(),1.40515,1.1892,0.412296,0.933906
22,42,256,D0906,B,NYT_ENG_20050223.0002,18,0.04314,0.2361,0,0,6,0,0,(),0.714905,-0.809128,-0.463335,0.998988
24,42,258,D0906,B,NYT_ENG_20050223.0002,38,0.1162,0.3108,0.02033,0.05556,9,3,0,(),2.65931,0.723112,1.06451,1.09373
25,42,259,D0906,B,NYT_ENG_20050223.0002,14,0.0176,0.1346,0,0,3,1,0,(),0.594292,-1.05437,-1.20823,0.983221
27,42,261,D0906,B,NYT_ENG_20050223.0002,17,0.06332,0.3676,0.002551,0.01562,3,3,0,(),0.598,-0.591135,-0.778654,0.974921
28,42,262,D0906,B,NYT_ENG_20050223.0002,22,0.05587,0.2619,0.002604,0.0125,4,1,0,(),0.779053,-0.589046,-0.706257,0.965719
29,42,263,D0906,B,NYT_ENG_20050223.0002,17,0.04816,0.2794,0,0,3,0,0,(),0.296343,-0.908983,-0.964782,0.932398
30,42,264,D0906,B,NYT_ENG_20050223.0002,25,0.06839,0.2812,0,0,5,4,0,(),0.452166,0.072473,-0.396735,0.926716
31,42,265,D0906,B,NYT_ENG_20050223.0002,18,0.07089,0.3889,0.01028,0.05882,4,1,0,(),1.46522,-0.472029,-0.439232,1.04999
32,42,266,D0906,B,NYT_ENG_20050223.0002,9,0.04811,0.5278,0,0,2,0,0,(),1.2981,-1.20778,-0.996913,1.05649
33,42,267,D0906,B,NYT_ENG_20050223.0002,30,0.0962,0.3167,0.01278,0.0431,6,1,0,(),1.09514,0.567413,0.214823,0.96429
34,42,268,D0906,B,NYT_ENG_20050223.0002,40,0.1011,0.2632,0.002551,0.006757,7,5,0,(),0.939472,1.38072,0.691745,0.909069
35,42,269,D0906,B,NYT_ENG_20050223.0002,18,0.03033,0.1667,0,0,4,6,0,(),0.875909,-0.00822144,-0.123863,1.00731
36,42,270,D0906,B,NYT_ENG_20050223.0002,26,0.04561,0.1875,0,0,6,3,0,(),0.247559,0.688661,-0.187528,0.901216
37,42,271,D0906,B,NYT_ENG_20050223.0002,18,0.02783,0.1719,0,0,5,0,0,(),0.0885664,-0.317939,-0.776984,0.920547
38,42,272,D0906,B,NYT_ENG_20050223.0002,10,0.01013,0.1111,0,0,1,1,0,(),0.209483,-1.14627,-1.26205,0.963108
39,42,273,D0906,B,NYT_ENG_20050223.0002,9,0.01518,0.1667,0,0,1,0,0,(),0.134972,-1.52418,-1.48335,0.943918
40,42,274,D0906,B,NYT_ENG_20050223.0002,20,0.06582,0.3421,0.002551,0.01389,7,0,0,(),0.719619,-0.0943645,0.0906666,0.98904
41,42,275,D0906,B,NYT_ENG_20050223.0002,11,0.02283,0.2045,0.002604,0.025,1,6,0,(),0.455753,-0.747334,-1.02843,0.979633
0,23,276,D0906,B,LTW_ENG_20050223.0062,40,0.1672,0.4342,0.03072,0.08108,13,3,0,(),1.3607,1.99103,5.24934,1.20843
1,23,277,D0906,B,LTW_ENG_20050223.0062,39,0.129,0.3355,0.01281,0.03378,9,3,0,(),2.27681,0.950785,1.1335,1.11324
2,23,278,D0906,B,LTW_ENG_20050223.0062,33,0.1091,0.3583,0.005129,0.01724,8,4,0,(),1.438,0.335229,0.252835,1.04445
3,23,279,D0906,B,LTW_ENG_20050223.0062,32,0.1036,0.3203,0.007655,0.02419,11,3,0,(),2.0639,0.434387,0.620163,1.07341
4,23,280,D0906,B,LTW_ENG_20050223.0062,21,0.06324,0.3289,0.007602,0.04167,4,1,0,(),1.72261,-0.675804,-0.679035,1.06496
5,23,281,D0906,B,LTW_ENG_20050223.0062,34,0.08605,0.2576,0.002525,0.007812,5,0,0,(),1.08738,-0.325564,-0.499527,0.928028
6,23,282,D0906,B,LTW_ENG_20050223.0062,18,0.03791,0.2206,0,0,3,0,0,(),1.01588,-1.04147,-0.920744,0.99734
7,23,283,D0906,B,LTW_ENG_20050223.0062,22,0.08628,0.425,0.01812,0.09211,4,0,0,(),1.39395,-0.308303,0.137949,1.05679
8,23,284,D0906,B,LTW_ENG_20050223.0062,41,0.09113,0.2308,0.01278,0.03289,9,4,0,(),0.465585,1.44879,0.597213,0.865031
9,23,285,D0906,B,LTW_ENG_20050223.0062,31,0.07595,0.2679,0,0,5,7,0,(),0.819658,0.129455,0.587338,0.973531
10,23,286,D0906,B,LTW_ENG_20050223.0062,27,0.1289,0.4722,0.002551,0.009615,7,3,0,(),1.26203,0.169888,-0.0058456,1.00236
11,23,287,D0906,B,LTW_ENG_20050223.0062,14,0.07339,0.4833,0.007602,0.05357,3,0,0,(),1.12078,-0.815607,-0.762469,1.02431
12,23,288,D0906,B,LTW_ENG_20050223.0062,55,0.09357,0.185,0,0,3,30,0,(),1.1168,3.88031,2.51181,0.89062
13,23,289,D0906,B,LTW_ENG_20050223.0062,20,0.04819,0.2969,0.002551,0.01667,10,0,0,(),0.829019,0.419469,0.0150032,0.995186
14,23,290,D0906,B,LTW_ENG_20050223.0062,35,0.08605,0.2576,0.005102,0.01562,8,3,0,(),0.633361,1.48604,0.833835,0.918117
15,23,291,D0906,B,LTW_ENG_20050223.0062,19,0.05319,0.2917,0,0,4,0,0,(),0.374027,-0.538313,-0.408141,0.945085
16,23,292,D0906,B,LTW_ENG_20050223.0062,34,0.06574,0.2031,0,0,7,10,0,(),0.596734,1.78752,0.748751,0.911765
17,23,293,D0906,B,LTW_ENG_20050223.0062,20,0.02778,0.1528,0.002525,0.01471,4,1,0,(),1.23263,-0.889835,-1.11188,0.999047
18,23,294,D0906,B,LTW_ENG_20050223.0062,29,0.1039,0.3661,0.01289,0.0463,4,4,0,(),1.61289,0.393847,0.429984,1.00718
19,23,295,D0906,B,LTW_ENG_20050223.0062,22,0.05054,0.2381,0.005076,0.025,5,0,0,(),0.770061,-0.319719,-0.49907,0.949376
20,23,296,D0906,B,LTW_ENG_20050223.0062,13,0.04043,0.3333,0.005102,0.04545,1,4,0,(),0.467706,-0.675312,-0.705748,0.984103
21,23,297,D0906,B,LTW_ENG_20050223.0062,16,0.05567,0.3667,0.002525,0.01786,2,2,0,(),1.1267,-0.92537,-0.668633,1.02666
22,23,298,D0906,B,LTW_ENG_20050223.0062,18,0.02283,0.1406,0.002604,0.01667,2,9,0,(),0.344738,0.253021,-0.442635,0.943196
0,22,299,D0906,B,APW_ENG_20050223.0114,33,0.1242,0.3952,0.02562,0.08333,8,0,0,(),1.24087,1.05304,3.60152,1.1709
1,22,300,D0906,B,APW_ENG_20050223.0114,42,0.08852,0.2134,0,0,10,5,0,(),1.12647,1.61837,0.864589,0.978134
2,22,301,D0906,B,APW_ENG_20050223.0114,28,0.05301,0.1875,0,0,5,8,0,(),1.49541,0.733491,0.5531,1.08298
3,22,302,D0906,B,APW_ENG_20050223.0114,10,0.04051,0.4,0,0,4,0,0,(),0.316471,-0.998243,-1.05224,0.979962
4,22,303,D0906,B,APW_ENG_20050223.0114,23,0.05309,0.25,0.007602,0.0375,3,6,0,(),0.558422,0.263626,0.0612227,0.971648
5,22,304,D0906,B,APW_ENG_20050223.0114,10,0.04561,0.45,0,0,5,0,0,(),0.578733,-1.33036,-0.947599,1.00981
6,22,305,D0906,B,APW_ENG_20050223.0114,26,0.06329,0.2604,0.007627,0.03261,5,5,0,(),0.374782,0.0704644,-0.413081,0.925488
7,22,306,D0906,B,APW_ENG_20050223.0114,24,0.07087,0.2917,0.01276,0.05435,5,3,0,(),1.46252,0.339327,0.721724,1.07013
8,22,307,D0906,B,APW_ENG_20050223.0114,18,0.06829,0.3971,0.01023,0.0625,6,2,0,(),0.659742,-0.154089,0.199664,1.02087
9,22,308,D0906,B,APW_ENG_20050223.0114,9,0.02541,0.2778,0,0,3,0,0,(),0.251148,-1.09958,-0.649342,0.99182
10,22,309,D0906,B,APW_ENG_20050223.0114,23,0.0609,0.2857,0.01036,0.05,4,0,0,(),0.976697,-0.0162744,0.369745,1.01515
11,22,310,D0906,B,APW_ENG_20050223.0114,19,0.06335,0.3289,0.007734,0.04167,4,6,0,(),1.61773,0.0577435,0.288648,1.08972
12,22,311,D0906,B,APW_ENG_20050223.0114,26,0.1012,0.3704,0.01276,0.04808,8,2,0,(),2.32433,0.363786,0.810181,1.12906
13,22,312,D0906,B,APW_ENG_20050223.0114,25,0.06827,0.2596,0.005076,0.02,7,2,0,(),1.89468,0.0614911,-0.217416,1.05863
14,22,313,D0906,B,APW_ENG_20050223.0114,13,0.03281,0.25,0,0,3,0,0,(),1.6338,-1.3744,-1.24561,1.05872
15,22,314,D0906,B,APW_ENG_20050223.0114,22,0.1138,0.4688,0.03309,0.1413,6,3,0,(),2.4662,-0.135099,0.282562,1.14495
16,22,315,D0906,B,APW_ENG_20050223.0114,21,0.04546,0.2368,0.002551,0.01389,4,1,0,(),1.59083,-0.469883,-0.603851,1.02046
17,22,316,D0906,B,APW_ENG_20050223.0114,31,0.06345,0.2083,0,0,5,10,0,(),0.633731,1.18199,0.219638,0.916594
18,22,317,D0906,B,APW_ENG_20050223.0114,9,0.02536,0.25,0,0,2,1,0,(),1.16208,-1.04354,-0.939777,1.04322
19,22,318,D0906,B,APW_ENG_20050223.0114,10,0.03791,0.375,0,0,2,2,0,(),0.447301,-0.963479,-0.987185,0.993433
20,22,319,D0906,B,APW_ENG_20050223.0114,14,0.04312,0.3036,0,0,4,1,0,(),0.492131,-0.273714,-0.37161,0.970507
21,22,320,D0906,B,APW_ENG_20050223.0114,23,0.03536,0.175,0,0,3,7,0,(),0.902222,-0.0673388,0.187629,0.996588
0,18,321,D0906,B,APW_ENG_20050224.0120,36,0.1671,0.4714,0.04361,0.125,13,1,1,(),1.07219,1.57759,4.52303,1.17054
1,18,322,D0906,B,APW_ENG_20050224.0120,49,0.1796,0.3859,0.03572,0.07778,8,7,0,(),1.06518,2.29687,2.44975,0.99008
2,18,323,D0906,B,APW_ENG_20050224.0120,14,0.06316,0.4808,0.02296,0.1875,5,0,0,(),0.494506,-0.814813,-0.884653,1.02161
3,18,324,D0906,B,APW_ENG_20050224.0120,16,0.05064,0.3125,0.01533,0.1,3,2,0,(),1.09517,-0.15004,-0.20685,1.04777
4,18,325,D0906,B,APW_ENG_20050224.0120,13,0.03059,0.2308,0.005208,0.04167,2,0,0,(),0.953074,-0.95243,-0.726829,1.02585
5,18,326,D0906,B,APW_ENG_20050224.0120,26,0.09868,0.375,0.03569,0.14,10,4,1,(),1.32323,0.705571,0.751542,1.04025
6,18,327,D0906,B,APW_ENG_20050224.0120,16,0.03541,0.2188,0,0,4,0,0,(),0.362054,-0.788346,-0.72677,0.973683
7,18,328,D0906,B,APW_ENG_20050224.0120,19,0.06329,0.3906,0.002525,0.01667,5,0,0,(),1.05501,-0.533467,-0.610517,0.998443
8,18,329,D0906,B,APW_ENG_20050224.0120,30,0.1291,0.425,0.01533,0.05172,6,5,0,(),1.31339,0.716821,0.93697,1.02464
9,18,330,D0906,B,APW_ENG_20050224.0120,28,0.07324,0.2417,0.007602,0.02586,9,1,0,(),1.7715,-0.14331,-0.21001,1.03248
10,18,331,D0906,B,APW_ENG_20050224.0120,31,0.1036,0.3106,0.01523,0.04688,3,5,0,(),2.33093,0.746997,0.886329,1.07526
11,18,332,D0906,B,APW_ENG_20050224.0120,27,0.04796,0.1759,0,0,4,7,0,(),1.57332,0.696627,0.211909,1.02112
12,18,333,D0906,B,APW_ENG_20050224.0120,17,0.05319,0.3088,0.007734,0.04688,3,6,0,(),1.79262,-0.16543,0.157959,1.09272
13,18,334,D0906,B,APW_ENG_20050224.0120,43,0.07327,0.1686,0,0,11,4,0,(),0.972468,1.66558,0.653882,0.893845
14,18,335,D0906,B,APW_ENG_20050224.0120,34,0.05819,0.1742,0.005129,0.01562,5,6,0,(),2.03452,0.641784,0.298221,1.02653
15,18,336,D0906,B,APW_ENG_20050224.0120,17,0.04551,0.2647,0,0,4,0,0,(),1.49294,-1.22155,-1.15611,1.02156
16,18,337,D0906,B,APW_ENG_20050224.0120,26,0.08347,0.3438,0.00768,0.03261,5,3,0,(),0.814057,-0.106376,0.121279,0.969028
17,18,338,D0906,B,APW_ENG_20050224.0120,9,0.01521,0.1667,0.002604,0.03125,1,5,0,(),0.395931,-1.11149,-1.24168,0.983481
0,13,0,D0907,B,LTW_ENG_20050714.0026,21,0.0647,0.3095,0.007525,0.0375,5,1,0,(),0.910034,0.00777463,1.76522,1.1759
2,13,2,D0907,B,LTW_ENG_20050714.0026,39,0.1344,0.3649,0.0151,0.04167,7,2,0,(),0.740684,0.934896,-0.0433348,0.961209
4,13,4,D0907,B,LTW_ENG_20050714.0026,42,0.102,0.25,0,0,7,8,0,(),0.98232,1.39514,0.363055,0.931
8,13,8,D0907,B,LTW_ENG_20050714.0026,54,0.1592,0.3077,0.01508,0.02941,12,5,0,(),0.690508,2.41435,1.13028,0.859855
9,13,9,D0907,B,LTW_ENG_20050714.0026,49,0.07713,0.1685,0,0,11,5,0,(),0.358561,2.51096,1.27896,0.861153
10,13,10,D0907,B,LTW_ENG_20050714.0026,23,0.06218,0.2841,0,0,4,2,0,(),0.462081,-0.320469,-0.60496,0.947139
11,13,11,D0907,B,LTW_ENG_20050714.0026,22,0.07465,0.3409,0,0,7,0,0,(),0.572926,-0.502671,-0.563435,0.98017
0,63,13,D0907,B,LTW_ENG_20050720.0007,40,0.1244,0.3378,0.02513,0.06944,8,7,0,(),1.74157,1.14699,3.76656,1.22282
1,63,14,D0907,B,LTW_ENG_20050720.0007,39,0.107,0.2986,0,0,6,3,0,(),1.31667,0.0728494,-0.0841433,1.00948
2,63,15,D0907,B,LTW_ENG_20050720.0007,35,0.08958,0.2727,0.0025,0.007812,10,2,0,(),1.07849,0.472789,0.231567,1.03392
3,63,16,D0907,B,LTW_ENG_20050720.0007,26,0.09205,0.3558,0.01003,0.04,2,3,0,(),1.19383,-0.69958,-0.455064,1.0192
4,63,17,D0907,B,LTW_ENG_20050720.0007,35,0.06215,0.1894,0,0,5,9,0,(),1.26248,1.41634,0.80853,1.01145
5,63,18,D0907,B,LTW_ENG_20050720.0007,32,0.07955,0.2667,0.005,0.01724,6,8,0,(),1.24314,0.947877,0.909114,1.02222
6,63,19,D0907,B,LTW_ENG_20050720.0007,23,0.04975,0.2273,0.01005,0.04762,6,0,0,(),0.669594,-0.170219,-0.261615,0.990076
7,63,20,D0907,B,LTW_ENG_20050720.0007,37,0.1294,0.3824,0.01508,0.04545,6,3,0,(),1.53421,0.505028,0.751132,1.01774
8,63,21,D0907,B,LTW_ENG_20050720.0007,42,0.1044,0.2692,0.005025,0.01316,7,4,0,(),1.43699,1.35753,0.998193,0.998849
