position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,lexrank,tfisf,btfisf,scores
49,54,382,d30006,A,NYT19981014.0003,20,0.06105,0.3553,0,0,5,0,0,0.715115,-0.277284,-0.0593615,0.980083
50,54,383,d30006,A,NYT19981014.0003,30,0.09038,0.3333,0.00905,0.03448,8,1,0,0.973896,0.440059,0.15254,0.978013
51,54,384,d30006,A,NYT19981014.0003,10,0.01808,0.2222,0,0,1,1,0,0.332902,-1.54457,-1.50625,0.971467
52,54,385,d30006,A,NYT19981014.0003,17,0.04739,0.3281,0,0,1,1,0,1.25877,-0.986863,-0.839796,1.01301
53,54,386,d30006,A,NYT19981014.0003,29,0.07002,0.287,0.016,0.06731,4,0,0,0.789991,-0.388896,-0.370356,0.972749
0,22,0,d30007,A,APW19981006.0556,31,0.1175,0.3952,0.01433,0.05,9,2,0,1.41599,0.868119,2.50174,1.03927
1,22,1,d30007,A,APW19981006.0556,42,0.1012,0.2625,0.005102,0.01282,12,4,0,1.6868,2.30357,2.42688,1.02501
2,22,2,d30007,A,APW19981006.0556,42,0.1394,0.3718,0.02174,0.05921,11,3,0,2.41272,1.6599,1.81456,1.07533
3,22,3,d30007,A,APW19981006.0556,45,0.1777,0.4405,0.04318,0.1098,10,3,0,1.37275,1.5515,1.32571,0.997337
4,22,4,d30007,A,APW19981006.0556,24,0.05788,0.2609,0,0,7,5,0,1.18365,0.496181,0.657379,1.01387
5,22,5,d30007,A,APW19981006.0556,21,0.06488,0.3375,0.002381,0.01316,5,2,0,0.354376,-0.66305,-0.680019,0.973331
6,22,6,d30007,A,APW19981006.0556,36,0.08417,0.2652,0,0,7,2,0,0.442234,0.338678,0.430555,0.960357
7,22,7,d30007,A,APW19981006.0556,13,0.03834,0.3636,0.012,0.125,3,0,0,1.05138,-1.28288,-1.29052,1.01904
8,22,8,d30007,A,APW19981006.0556,11,0.0361,0.375,0.002381,0.02778,3,0,0,0.712129,-1.26585,-1.15754,1.00241
9,22,9,d30007,A,APW19981006.0556,25,0.05759,0.2609,0.002427,0.01136,7,0,0,1.21686,-0.336283,-0.203582,1.01262
10,22,10,d30007,A,APW19981006.0556,28,0.09368,0.375,0.007143,0.03,7,4,0,1.70007,0.413251,0.617219,1.03395
11,22,11,d30007,A,APW19981006.0556,9,0.0337,0.3889,0.01438,0.1875,2,0,1,1.25781,-1.45993,-1.42793,1.03201
12,22,12,d30007,A,APW19981006.0556,15,0.04583,0.3393,0.002381,0.01923,2,3,0,1.12733,-0.743335,-0.527405,1.01704
13,22,13,d30007,A,APW19981006.0556,18,0.072,0.4412,0.007143,0.04688,4,5,0,1.0851,-0.57022,-0.358758,1.01079
14,22,14,d30007,A,APW19981006.0556,30,0.06235,0.2241,0.012,0.04464,6,6,0,1.22656,0.701822,0.462063,0.997888
15,22,15,d30007,A,APW19981006.0556,45,0.09874,0.244,0.007189,0.01829,16,2,0,0.630837,3.80273,3.08508,0.937483
17,22,17,d30007,A,APW19981006.0556,11,0.01193,0.125,0,0,1,1,0,0.285738,-1.21785,-1.18659,0.971188
18,22,18,d30007,A,APW19981006.0556,35,0.07903,0.275,0.01195,0.0431,13,1,0,0.898863,1.26299,0.989198,0.970191
19,22,19,d30007,A,APW19981006.0556,28,0.04561,0.1827,0.007189,0.03,7,3,0,1.16391,0.53991,0.31306,0.992704
20,22,20,d30007,A,APW19981006.0556,30,0.1129,0.4052,0.01442,0.05357,3,6,0,1.70017,0.714729,0.669112,1.01985
21,22,21,d30007,A,APW19981006.0556,20,0.07907,0.4583,0.00957,0.05882,5,2,0,1.46045,-0.0801143,0.0240713,1.01969
0,15,22,d30007,A,APW19981001.0312,22,0.07741,0.381,0.004932,0.025,5,2,0,0.711358,-0.120762,0.966808,1.00787
1,15,23,d30007,A,APW19981001.0312,34,0.08388,0.2823,0.01676,0.05833,7,6,0,0.700987,0.38777,0.420094,0.984688
2,15,24,d30007,A,APW19981001.0312,31,0.1151,0.3871,0.01681,0.05833,5,8,0,0.951948,0.462733,0.692033,1.00822
3,15,25,d30007,A,APW19981001.0312,13,0.05304,0.4231,0.009616,0.08333,3,0,0,1.63435,-1.22736,-0.969738,1.05614
4,15,26,d30007,A,APW19981001.0312,15,0.05042,0.35,0.002381,0.01786,4,1,0,0.379555,-0.725496,-0.62469,0.980589
5,15,27,d30007,A,APW19981001.0312,20,0.05759,0.3333,0.009616,0.05882,3,0,0,0.254552,-0.938356,-0.846003,0.968379
6,15,28,d30007,A,APW19981001.0312,27,0.06238,0.25,0.004762,0.02,6,0,0,0.51341,-0.0337188,-0.229264,0.969098
8,15,30,d30007,A,APW19981001.0312,22,0.05506,0.2738,0,0,5,3,0,0.786427,-0.387449,-0.281727,0.989988
9,15,31,d30007,A,APW19981001.0312,31,0.07174,0.25,0.007189,0.02586,3,8,0,1.19581,1.35567,1.79465,0.998699
10,15,32,d30007,A,APW19981001.0312,34,0.13,0.4219,0.01472,0.04839,5,8,0,1.49172,1.51983,1.67191,1.00804
11,15,33,d30007,A,APW19981001.0312,35,0.07195,0.2206,0.007189,0.02273,7,8,0,0.510684,1.56908,1.25394,0.950165
12,15,34,d30007,A,APW19981001.0312,42,0.1227,0.3269,0.01195,0.03289,8,7,0,0.480941,1.29165,1.25162,0.943976
13,15,35,d30007,A,APW19981001.0312,38,0.06252,0.1806,0,0,5,13,0,0.633013,1.3039,0.698056,0.950515
14,15,36,d30007,A,APW19981001.0312,36,0.06952,0.2266,0.002381,0.008065,8,6,0,0.353017,1.01269,0.545126,0.938337
0,16,37,d30007,A,APW19981007.0574,40,0.1256,0.325,0.01999,0.05128,8,5,0,1.41825,1.95039,4.18163,1.03126
1,16,38,d30007,A,APW19981007.0574,37,0.1272,0.3681,0.00974,0.02857,10,1,0,0.913011,0.599509,1.03587,0.99534
2,16,39,d30007,A,APW19981007.0574,17,0.03146,0.2167,0,0,5,4,0,0.736139,-0.397766,-0.313029,1.01194
3,16,40,d30007,A,APW19981007.0574,14,0.03839,0.2857,0.007189,0.05769,4,1,0,1.07205,-0.563353,-0.627879,1.01874
4,16,41,d30007,A,APW19981007.0574,33,0.07034,0.2417,0.002381,0.008621,8,3,0,1.51592,0.868033,1.19713,1.02174
5,16,42,d30007,A,APW19981007.0574,34,0.09381,0.325,0.009616,0.03448,9,2,0,1.20203,0.923614,0.758907,0.998185
6,16,43,d30007,A,APW19981007.0574,20,0.1082,0.5921,0.03599,0.2083,7,2,0,1.69678,0.181446,0.213403,1.04264
7,16,44,d30007,A,APW19981007.0574,29,0.09386,0.375,0.004932,0.02,2,8,0,0.980955,0.020217,0.257521,0.995209
8,16,45,d30007,A,APW19981007.0574,30,0.08648,0.3214,0.01433,0.05556,8,2,0,0.496585,0.0735754,-0.194064,0.96322
9,16,46,d30007,A,APW19981007.0574,19,0.05995,0.3472,0.002427,0.01471,3,2,0,0.463793,-0.582185,-0.722216,0.973504
10,16,47,d30007,A,APW19981007.0574,29,0.09115,0.3393,0.009524,0.03704,8,3,0,1.50367,0.637529,0.836252,1.01787
11,16,48,d30007,A,APW19981007.0574,19,0.05763,0.3333,0.007189,0.04412,6,3,0,0.912227,-0.384055,-0.468927,0.995536
12,16,49,d30007,A,APW19981007.0574,35,0.1322,0.4044,0.01685,0.05303,4,7,0,1.82787,1.36263,1.43631,1.02371
13,16,50,d30007,A,APW19981007.0574,18,0.05054,0.3088,0.002381,0.01562,6,0,0,0.92858,-0.239334,0.0314911,0.99694
15,16,52,d30007,A,APW19981007.0574,28,0.1103,0.4107,0.01909,0.07407,7,3,0,1.56731,0.520482,0.492196,1.01501
0,16,53,d30007,A,APW19981002.0522,16,0.07169,0.4688,0.02624,0.1833,4,3,0,1.54069,-0.349752,0.611371,1.06045
1,16,54,d30007,A,APW19981002.0522,27,0.06719,0.2692,0.007359,0.03,4,4,0,0.919692,-0.0285978,-0.209615,1.00255
2,16,55,d30007,A,APW19981002.0522,17,0.07646,0.5,0.02386,0.1667,4,1,0,0.724328,-0.853837,-0.641456,1.01343
3,16,56,d30007,A,APW19981002.0522,35,0.1155,0.3429,0.01705,0.05147,7,10,0,0.613612,0.836152,0.506859,0.967954
4,16,57,d30007,A,APW19981002.0522,17,0.04082,0.2024,0.002381,0.0125,3,4,0,0.485292,-0.426724,-0.605099,0.981625
5,16,58,d30007,A,APW19981002.0522,36,0.165,0.5227,0.06951,0.2266,11,4,0,1.9303,1.51577,1.32854,1.03461
6,16,59,d30007,A,APW19981002.0522,42,0.1605,0.4527,0.0289,0.08333,8,6,0,1.66245,1.27577,1.25037,1.01452
7,16,60,d30007,A,APW19981002.0522,28,0.1103,0.4259,0.03604,0.1442,6,1,0,1.09638,-0.142076,-0.281129,0.999627
8,16,61,d30007,A,APW19981002.0522,16,0.06445,0.45,0.01671,0.125,4,2,0,1.92952,-0.877057,-0.755092,1.06211
9,16,62,d30007,A,APW19981002.0522,23,0.1003,0.5,0.01671,0.0875,2,3,0,1.47486,-0.34768,-0.257667,1.02543
10,16,63,d30007,A,APW19981002.0522,15,0.07,0.4833,0.02667,0.1964,6,0,0,1.13885,-0.929579,-0.801545,1.01634
11,16,64,d30007,A,APW19981002.0522,30,0.08898,0.319,0.004808,0.01786,5,5,0,0.746103,0.486584,0.283411,0.972016
12,16,65,d30007,A,APW19981002.0522,12,0.02401,0.2273,0,0,4,0,0,0.305725,-1.18019,-1.31388,0.970576
13,16,66,d30007,A,APW19981002.0522,8,0.02889,0.375,0,0,1,1,0,0.696914,-1.22629,-1.34965,0.994167
14,16,67,d30007,A,APW19981002.0522,10,0.02915,0.375,0,0,0,2,0,0.850818,-1.30702,-1.31733,1.00059
15,16,68,d30007,A,APW19981002.0522,48,0.1151,0.2667,0.004762,0.01136,8,14,0,0.515061,2.1431,1.53489,0.931582
0,16,69,d30007,A,APW19981002.0567,16,0.07169,0.4688,0.02624,0.1833,4,3,0,1.54069,-0.349752,0.611371,1.06045
1,16,70,d30007,A,APW19981002.0567,27,0.06719,0.2692,0.007359,0.03,4,4,0,0.919692,-0.0285978,-0.209615,1.00255
2,16,71,d30007,A,APW19981002.0567,17,0.07646,0.5,0.02386,0.1667,4,1,0,0.724328,-0.853837,-0.641456,1.01343
3,16,72,d30007,A,APW19981002.0567,35,0.1155,0.3429,0.01705,0.05147,7,10,0,0.613612,0.836152,0.506859,0.967954
4,16,73,d30007,A,APW19981002.0567,17,0.04082,0.2024,0.002381,0.0125,3,4,0,0.485292,-0.426724,-0.605099,0.981625
5,16,74,d30007,A,APW19981002.0567,36,0.165,0.5227,0.06951,0.2266,11,4,1,1.9303,1.51577,1.32854,1.03461
6,16,75,d30007,A,APW19981002.0567,42,0.1605,0.4527,0.0289,0.08333,8,6,0,1.66245,1.27577,1.25037,1.01452
7,16,76,d30007,A,APW19981002.0567,28,0.1103,0.4259,0.03604,0.1442,6,1,1,1.09638,-0.142076,-0.281129,0.999627
8,16,77,d30007,A,APW19981002.0567,16,0.06445,0.45,0.01671,0.125,4,2,0,1.92952,-0.877057,-0.755092,1.06211
9,16,78,d30007,A,APW19981002.0567,23,0.1003,0.5,0.01671,0.0875,2,3,0,1.47486,-0.34768,-0.257667,1.02543
10,16,79,d30007,A,APW19981002.0567,15,0.07,0.4833,0.02667,0.1964,6,0,0,1.13885,-0.929579,-0.801545,1.01634
11,16,80,d30007,A,APW19981002.0567,30,0.08898,0.319,0.004808,0.01786,5,5,0,0.746103,0.486584,0.283411,0.972016
12,16,81,d30007,A,APW19981002.0567,12,0.02401,0.2273,0,0,4,0,0,0.305725,-1.18019,-1.31388,0.970576
13,16,82,d30007,A,APW19981002.0567,8,0.02889,0.375,0,0,1,1,0,0.696914,-1.22629,-1.34965,0.994167
14,16,83,d30007,A,APW19981002.0567,10,0.02915,0.375,0,0,0,2,0,0.850818,-1.30702,-1.31733,1.00059
15,16,84,d30007,A,APW19981002.0567,48,0.1151,0.2667,0.004762,0.01136,8,14,0,0.515061,2.1431,1.53489,0.931582
0,15,85,d30007,A,APW19981004.0851,31,0.1637,0.5862,0.04307,0.1607,7,3,1,1.7669,0.510279,1.9463,1.05888
1,15,86,d30007,A,APW19981004.0851,34,0.1034,0.3707,0.01455,0.05357,8,4,0,2.31783,1.13068,1.33673,1.0735
2,15,87,d30007,A,APW19981004.0851,11,0.0383,0.4,0.004762,0.05556,2,1,0,0.503859,-1.34824,-1.22425,1.00799
3,15,88,d30007,A,APW19981004.0851,12,0.02646,0.2292,0,0,2,0,0,0.29839,-1.25393,-1.19176,0.981553
4,15,89,d30007,A,APW19981004.0851,17,0.06023,0.3676,0.007189,0.04688,5,1,0,1.70951,-0.213613,-0.00154066,1.05112
5,15,90,d30007,A,APW19981004.0851,35,0.1459,0.4621,0.06951,0.2266,10,7,0,2.17085,1.74339,1.74986,1.04989
6,15,91,d30007,A,APW19981004.0851,35,0.1296,0.4219,0.03128,0.1048,5,6,0,1.90536,0.773695,0.714875,1.03585
7,15,92,d30007,A,APW19981004.0851,38,0.09836,0.3015,0.012,0.03788,9,2,0,1.15917,1.13692,1.00273,0.988586
8,15,93,d30007,A,APW19981004.0851,34,0.09158,0.2969,0.004808,0.01613,5,9,0,1.52354,1.09984,1.08382,1.01265
9,15,94,d30007,A,APW19981004.0851,18,0.0337,0.2188,0.007189,0.05,3,4,0,1.49147,-0.569209,-0.639978,1.03057
10,15,95,d30007,A,APW19981004.0851,8,0.009691,0.125,0,0,1,0,0,0.348262,-1.37055,-1.38324,0.979359
11,15,96,d30007,A,APW19981004.0851,23,0.06509,0.3214,0.002551,0.0125,8,1,0,1.28949,0.277738,0.170499,1.00864
13,15,98,d30007,A,APW19981004.0851,27,0.1289,0.54,0.01909,0.08333,4,3,0,1.51802,-0.0113894,0.0785674,1.01712
14,15,99,d30007,A,APW19981004.0851,26,0.07924,0.33,0.004762,0.02083,3,3,0,0.774762,-0.0404985,-0.171891,0.97485
0,8,100,d30007,A,APW19981010.0696,25,0.1039,0.43,0.01207,0.05208,7,2,0,1.56721,0.299795,1.61959,1.05336
1,8,101,d30007,A,APW19981010.0696,25,0.08164,0.3696,0.01681,0.07955,7,4,0,1.43939,-0.113887,-0.0648084,1.03481
3,8,103,d30007,A,APW19981010.0696,31,0.09824,0.3534,0.01676,0.0625,9,3,0,0.570019,0.153762,0.333373,0.971787
4,8,104,d30007,A,APW19981010.0696,25,0.04803,0.2273,0,0,4,0,0,0.717425,-0.413101,-0.188254,0.984403
5,8,105,d30007,A,APW19981010.0696,41,0.1202,0.3125,0.01438,0.03846,12,0,0,1.50121,0.870285,1.56052,1.00896
6,8,106,d30007,A,APW19981010.0696,44,0.1321,0.3438,0.02667,0.07051,11,6,0,1.92816,1.44023,1.26981,1.01885
7,8,107,d30007,A,APW19981010.0696,21,0.07941,0.3929,0.007189,0.0375,4,2,0,0.952321,-0.692947,-0.438891,0.99568
0,18,108,d30007,A,APW19981011.0744,25,0.1014,0.4375,0.0216,0.09783,7,2,0,1.36221,0.299255,1.61875,1.04169
1,18,109,d30007,A,APW19981011.0744,32,0.1107,0.371,0.009864,0.03333,10,1,0,1.22007,1.13677,1.48483,1.01449
2,18,110,d30007,A,APW19981011.0744,15,0.05762,0.4286,0.01433,0.1154,2,4,0,1.6622,-0.873053,-0.339273,1.07178
3,18,111,d30007,A,APW19981011.0744,18,0.03589,0.2206,0,0,4,4,0,0.131366,-0.508529,-0.695942,0.963814
4,18,112,d30007,A,APW19981011.0744,10,0.04306,0.45,0.002381,0.02778,4,0,0,1.00581,-1.18405,-0.995878,1.02269
5,18,113,d30007,A,APW19981011.0744,25,0.08619,0.4286,0.012,0.0625,5,4,0,1.16939,-0.015255,0.131502,1.01166
6,18,114,d30007,A,APW19981011.0744,9,0.01702,0.1944,0.004854,0.0625,1,0,0,0.364558,-1.30909,-1.41392,0.984339
7,18,115,d30007,A,APW19981011.0744,28,0.08405,0.3125,0.007189,0.02778,8,7,0,0.97642,0.855977,0.925261,0.993164
8,18,116,d30007,A,APW19981011.0744,24,0.09936,0.4271,0.002551,0.01087,8,2,0,0.926149,-0.0227486,0.44125,0.998982
9,18,117,d30007,A,APW19981011.0744,26,0.07933,0.33,0.004808,0.02083,6,1,0,0.584357,-0.162017,-0.129975,0.974381
10,18,118,d30007,A,APW19981011.0744,29,0.1275,0.4732,0.02152,0.08333,8,1,0,1.6374,-0.073942,0.0534433,1.02844
11,18,119,d30007,A,APW19981011.0744,36,0.1028,0.3359,0.01667,0.05645,7,4,0,1.4389,1.15134,1.40428,1.00608
12,18,120,d30007,A,APW19981011.0744,19,0.08409,0.5147,0.01681,0.1094,5,1,0,1.39166,-0.637248,-0.52658,1.0243
13,18,121,d30007,A,APW19981011.0744,21,0.09855,0.5125,0.01681,0.09211,2,5,0,1.85873,0.0532557,0.485107,1.04764
14,18,122,d30007,A,APW19981011.0744,10,0.05042,0.525,0.004762,0.05556,2,1,0,0.909013,-1.22245,-1.19949,1.00566
15,18,123,d30007,A,APW19981011.0744,16,0.06002,0.3906,0,0,2,3,0,0.790039,-0.69691,-0.679437,0.99058
16,18,124,d30007,A,APW19981011.0744,24,0.09877,0.4271,0.007189,0.03261,5,4,0,1.48454,0.167042,0.352783,1.01826
17,18,125,d30007,A,APW19981011.0744,27,0.1273,0.4907,0.01681,0.06731,6,4,0,1.45171,0.66554,0.807092,1.01033
0,25,126,d30007,A,APW19981011.0515,37,0.1264,0.3714,0.025,0.07353,13,1,0,1.04823,1.14624,2.93343,1.01333
1,25,127,d30007,A,APW19981011.0515,40,0.125,0.3514,0.02157,0.0625,12,3,0,1.70118,1.48474,1.55831,1.03052
2,25,128,d30007,A,APW19981011.0515,26,0.07916,0.3438,0.004808,0.02174,6,5,0,1.27757,0.463193,0.736571,1.03236
3,25,129,d30007,A,APW19981011.0515,14,0.03606,0.2679,0.007189,0.05769,4,0,0,0.544288,-0.693673,-0.713776,0.991843
4,25,130,d30007,A,APW19981011.0515,27,0.09608,0.3846,0.0145,0.06,5,4,0,1.60851,-0.117883,0.447929,1.04014
5,25,131,d30007,A,APW19981011.0515,22,0.07667,0.4211,0.004762,0.02778,4,4,0,1.12865,-0.147025,0.0292355,1.01444
6,25,132,d30007,A,APW19981011.0515,9,0.01702,0.1944,0.004854,0.0625,1,0,0,0.439526,-1.30909,-1.41392,0.990057
7,25,133,d30007,A,APW19981011.0515,25,0.06711,0.3043,0.01676,0.07955,7,1,0,1.19442,-0.0620655,-0.0541802,1.0119
8,25,134,d30007,A,APW19981011.0515,27,0.08226,0.34,0.007653,0.03125,6,1,0,1.03431,1.21064,1.28181,0.996044
9,25,135,d30007,A,APW19981011.0515,21,0.07241,0.375,0,0,4,1,0,1.25465,-0.165951,0.037752,1.01925
10,25,136,d30007,A,APW19981011.0515,32,0.1344,0.4667,0.031,0.1121,8,5,0,1.90944,0.651764,1.058,1.04377
11,25,137,d30007,A,APW19981011.0515,17,0.07712,0.4706,0.004762,0.03125,3,3,0,1.72146,-0.262414,0.0693667,1.04964
12,25,138,d30007,A,APW19981011.0515,10,0.05042,0.525,0.004762,0.05556,2,1,0,0.909013,-1.22245,-1.19949,1.01118
13,25,139,d30007,A,APW19981011.0515,16,0.06002,0.3906,0,0,2,3,0,0.790039,-0.69691,-0.679437,0.996306
14,25,140,d30007,A,APW19981011.0515,25,0.09637,0.4,0,0,5,4,0,0.999633,0.26759,0.435223,0.99629
15,25,141,d30007,A,APW19981011.0515,27,0.1273,0.4907,0.01681,0.06731,6,4,0,1.45171,0.66554,0.807092,1.01675
16,25,142,d30007,A,APW19981011.0515,14,0.05292,0.4583,0.002427,0.02273,3,4,0,0.851859,-0.5339,-0.549773,0.998855
17,25,143,d30007,A,APW19981011.0515,23,0.07432,0.337,0.007235,0.03409,4,2,0,0.797654,-0.0572347,-0.339301,0.982416
18,25,144,d30007,A,APW19981011.0515,20,0.09334,0.4875,0.01931,0.1053,4,1,0,1.45159,-0.482648,-0.0731678,1.02732
19,25,145,d30007,A,APW19981011.0515,18,0.05059,0.3088,0.002551,0.01562,5,1,0,0.881904,0.0370966,-0.0207686,0.991762
20,25,146,d30007,A,APW19981011.0515,26,0.08607,0.36,0.007189,0.03125,9,0,0,0.154388,0.340439,-0.0139629,0.942255
21,25,147,d30007,A,APW19981011.0515,11,0.0313,0.2955,0,0,5,0,0,0.182717,-0.640502,-0.775266,0.961667
22,25,148,d30007,A,APW19981011.0515,11,0.03353,0.3182,0.00957,0.1,4,0,0,0.035829,-1.06597,-1.22523,0.954498
23,25,149,d30007,A,APW19981011.0515,22,0.06231,0.3095,0,0,5,3,0,0.523076,-0.0491937,-0.169582,0.966047
24,25,150,d30007,A,APW19981011.0515,29,0.09369,0.3482,0.01919,0.07407,7,1,0,0.562594,-0.236815,-0.42316,0.960924
0,27,151,d30007,A,APW19981013.0275,31,0.08645,0.3,0.002381,0.008621,7,3,0,0.20736,0.390107,1.75977,0.972733
1,27,152,d30007,A,APW19981013.0275,29,0.05995,0.2315,0.002381,0.009615,10,0,0,0.0851709,0.0952765,-0.0861603,0.956487
4,27,155,d30007,A,APW19981013.0275,8,0.02889,0.375,0,0,3,0,0,0.0310229,-1.30064,-1.33408,0.971718
5,27,156,d30007,A,APW19981013.0275,29,0.09372,0.3611,0.004762,0.01923,7,3,0,0.30052,0.583835,0.408411,0.95837
6,27,157,d30007,A,APW19981013.0275,32,0.1152,0.4444,0.03123,0.125,7,6,0,1.30681,1.23682,1.10647,1.00694
7,27,158,d30007,A,APW19981013.0275,28,0.1029,0.3981,0.01195,0.04808,9,1,0,0.825609,0.18523,0.196621,0.988677
8,27,159,d30007,A,APW19981013.0275,29,0.08193,0.3148,0.004762,0.01923,8,4,0,0.801041,0.884672,0.658409,0.981594
9,27,160,d30007,A,APW19981013.0275,24,0.05278,0.2619,0,0,10,0,0,0.587149,0.298197,0.129589,0.976661
10,27,161,d30007,A,APW19981013.0275,14,0.05233,0.3929,0.01433,0.1154,4,0,0,0.811603,-0.715829,-0.850433,1.00091
11,27,162,d30007,A,APW19981013.0275,33,0.08665,0.2727,0,0,12,0,0,0.107015,1.09176,0.667908,0.937411
12,27,163,d30007,A,APW19981013.0275,23,0.08603,0.4091,0.01909,0.09524,4,1,0,0.495019,0.364502,0.102638,0.96907
13,27,164,d30007,A,APW19981013.0275,33,0.1081,0.3516,0.004762,0.01613,6,4,0,0.871902,1.12216,1.04402,0.978156
14,27,165,d30007,A,APW19981013.0275,23,0.07203,0.3409,0,0,5,5,0,0.410446,0.245773,-0.0997331,0.963821
15,27,166,d30007,A,APW19981013.0275,15,0.03875,0.3077,0,0,2,1,0,0.463719,-0.788621,-0.735745,0.979429
16,27,167,d30007,A,APW19981013.0275,28,0.08665,0.3214,0.002551,0.009259,4,3,0,0.534677,0.227779,-0.0134478,0.964691
17,27,168,d30007,A,APW19981013.0275,25,0.09124,0.3958,0.004762,0.02174,6,2,0,0.590259,0.391715,0.0655613,0.968719
18,27,169,d30007,A,APW19981013.0275,16,0.03134,0.2321,0,0,6,2,0,0.0923626,-0.41489,-0.505191,0.955253
19,27,170,d30007,A,APW19981013.0275,30,0.08884,0.319,0,0,5,2,0,0.351119,-0.265556,-0.432206,0.953596
20,27,171,d30007,A,APW19981013.0275,29,0.09824,0.3796,0.012,0.04808,5,4,0,0.627102,0.799965,0.657133,0.964947
21,27,172,d30007,A,APW19981013.0275,24,0.0746,0.3523,0.004808,0.02381,4,7,0,1.01275,0.157911,0.209155,0.993781
22,27,173,d30007,A,APW19981013.0275,13,0.04794,0.4167,0.012,0.1136,2,2,0,0.541186,-1.2981,-1.25819,0.982723
23,27,174,d30007,A,APW19981013.0275,10,0.02653,0.275,0,0,2,1,0,0.655089,-0.928655,-0.745614,0.990696
25,27,176,d30007,A,APW19981013.0275,12,0.02634,0.2292,0,0,2,0,0,0.0662471,-1.08628,-1.24099,0.954149
26,27,177,d30007,A,APW19981013.0275,18,0.06471,0.4219,0,0,1,3,0,0.473032,-0.920673,-0.773622,0.971082
0,18,0,d30008,A,APW19981016.0437,27,0.1217,0.4722,0.0315,0.125,4,6,1,1.74145,0.321667,1.65354,1.06205
1,18,1,d30008,A,APW19981016.0437,28,0.07365,0.2768,0.004858,0.01852,4,9,0,1.36446,1.01699,1.43274,1.02833
2,18,2,d30008,A,APW19981016.0437,24,0.0735,0.337,0.01871,0.09091,5,3,0,0.541924,-0.334438,-0.330272,0.994256
3,18,3,d30008,A,APW19981016.0437,30,0.05221,0.1964,0,0,8,3,0,0.336412,1.15422,0.708171,0.956182
4,18,4,d30008,A,APW19981016.0437,10,0.009762,0.1111,0,0,1,0,0,0.373757,-1.68009,-1.57828,0.989612
5,18,5,d30008,A,APW19981016.0437,25,0.08957,0.413,0.004571,0.02273,7,2,0,0.973382,0.155574,0.0600973,0.998952
6,18,6,d30008,A,APW19981016.0437,8,0.01224,0.1562,0.0025,0.03571,2,0,0,0.266755,-1.43687,-1.43765,0.982238
7,18,7,d30008,A,APW19981016.0437,31,0.1109,0.4052,0.02635,0.09821,5,6,0,2.02009,0.625361,1.30961,1.05399
8,18,8,d30008,A,APW19981016.0437,21,0.06926,0.3452,0.0025,0.0125,6,1,0,1.11661,-0.409482,-0.292078,1.01122
9,18,9,d30008,A,APW19981016.0437,10,0.02405,0.2778,0,0,1,1,0,1.1386,-1.19045,-1.19589,1.02376
10,18,10,d30008,A,APW19981016.0437,33,0.09494,0.3448,0.009429,0.03571,5,5,0,1.04674,-0.0624529,-0.1724,0.990803
11,18,11,d30008,A,APW19981016.0437,23,0.08793,0.4405,0.005,0.025,2,1,0,0.827534,-0.671382,-0.696649,0.989793
12,18,12,d30008,A,APW19981016.0437,21,0.06374,0.3214,0,0,4,0,0,0.319175,-0.752249,-0.981755,0.962582
13,18,13,d30008,A,APW19981016.0437,24,0.1209,0.5312,0.04286,0.1957,5,6,1,3.18838,-0.238537,0.594163,1.12891
14,18,14,d30008,A,APW19981016.0437,19,0.04082,0.2656,0,0,1,1,0,0.840657,-1.07465,-0.976356,0.993709
15,18,15,d30008,A,APW19981016.0437,17,0.0382,0.25,0.004858,0.03333,1,0,0,0.780885,-1.17943,-1.01343,0.992222
16,18,16,d30008,A,APW19981016.0437,19,0.0544,0.3382,0.004858,0.03125,3,2,0,1.393,-0.603586,-0.316882,1.02203
17,18,17,d30008,A,APW19981016.0437,27,0.06856,0.2788,0.0025,0.01,6,1,0,0.514313,-0.566591,-0.345121,0.965324
0,14,18,d30008,A,APW19981013.0853,37,0.1189,0.3571,0.0365,0.1103,6,6,0,2.12451,1.2321,3.0667,1.07467
1,14,19,d30008,A,APW19981013.0853,29,0.137,0.5,0.03372,0.125,6,5,0,2.40517,0.230206,1.18357,1.09437
2,14,20,d30008,A,APW19981013.0853,31,0.1256,0.4417,0.01928,0.06897,9,2,0,1.76056,0.591357,0.896979,1.05372
3,14,21,d30008,A,APW19981013.0853,21,0.07159,0.3571,0.0025,0.0125,3,5,0,0.90624,-0.339316,-0.280912,1.00336
4,14,22,d30008,A,APW19981013.0853,24,0.04563,0.2065,0,0,3,2,0,0.960478,-0.379954,-0.381227,1.00133
5,14,23,d30008,A,APW19981013.0853,30,0.0735,0.2768,0.0025,0.009259,4,5,0,1.09546,1.11293,1.94148,1.00297
6,14,24,d30008,A,APW19981013.0853,35,0.06664,0.2188,0.0025,0.008065,5,3,0,0.973448,-0.212168,-0.250875,0.98808
7,14,25,d30008,A,APW19981013.0853,14,0.0375,0.3077,0.002358,0.02083,4,2,0,1.0448,-0.649323,-0.613625,1.01334
8,14,26,d30008,A,APW19981013.0853,34,0.08519,0.2647,0.0025,0.007576,6,2,0,0.454175,0.713894,0.451341,0.95401
